match_api_id,event_id,elapsed,home_team_api_id,home_possession,away_team_api_id,away_possession
1989075,5591003,65,8456,61.0,9825,39.0
1989075,5591190,70,8456,59.0,9825,41.0
1989075,5591354,75,8456,60.0,9825,40.0
1989075,5591514,80,8456,59.0,9825,41.0
1989075,5591686,85,8456,62.0,9825,38.0
1989075,5591858,90,8456,62.0,9825,38.0
1989075,5591957,90,8456,61.0,9825,39.0
1989076,5576669,5,9850,33.0,10260,67.0
1989076,5576670,10,9850,35.0,10260,65.0
1989076,5576671,15,9850,35.0,10260,65.0
1989076,5576675,20,9850,37.0,10260,63.0
1989076,5576691,25,9850,36.0,10260,64.0
1989076,5576712,30,9850,42.0,10260,58.0
1989076,5576732,35,9850,42.0,10260,58.0
1989076,5576751,40,9850,41.0,10260,59.0
1989076,5576767,45,9850,39.0,10260,61.0
1989076,5576779,45,9850,38.0,10260,62.0
1989076,5576825,50,9850,36.0,10260,64.0
1989076,5576857,55,9850,36.0,10260,64.0
1989076,5576883,60,9850,34.0,10260,66.0
1989076,5576906,65,9850,32.0,10260,68.0
1989076,5576929,70,9850,33.0,10260,67.0
1989076,5576949,75,9850,32.0,10260,68.0
1989076,5576980,80,9850,32.0,10260,68.0
1989076,5577014,85,9850,32.0,10260,68.0
1989076,5577107,90,9850,33.0,10260,67.0
1989076,5577221,90,9850,33.0,10260,67.0
1989076,5577250,90,9850,33.0,10260,67.0
1989077,5577837,5,8472,39.0,8455,61.0
1989077,5578024,10,8472,41.0,8455,59.0
1989077,5578264,15,8472,38.0,8455,62.0
1989077,5578382,20,8472,40.0,8455,60.0
1989077,5578457,25,8472,30.0,8455,70.0
1989077,5578531,30,8472,28.0,8455,72.0
1989077,5578659,35,8472,30.0,8455,70.0
1989077,5578850,40,8472,31.0,8455,69.0
1989077,5579051,45,8472,37.0,8455,63.0
1989077,5579217,45,8472,31.0,8455,69.0
1989077,5579828,50,8472,31.0,8455,69.0
1989077,5579983,55,8472,30.0,8455,70.0
1989077,5580209,60,8472,31.0,8455,69.0
1989077,5580359,65,8472,32.0,8455,68.0
1989077,5580439,70,8472,32.0,8455,68.0
1989077,5580529,75,8472,32.0,8455,68.0
1989077,5580614,80,8472,32.0,8455,68.0
1989077,5580694,85,8472,32.0,8455,68.0
1989077,5580787,90,8472,31.0,8455,69.0
1989077,5580867,90,8472,31.0,8455,69.0
1989078,5584907,5,8586,82.0,8466,18.0
1989078,5585046,10,8586,73.0,8466,27.0
1989078,5585190,15,8586,75.0,8466,25.0
1989078,5585364,20,8586,83.0,8466,17.0
1989078,5585519,25,8586,77.0,8466,23.0
1989078,5585669,30,8586,72.0,8466,28.0
1989078,5585811,35,8586,71.0,8466,29.0
1989078,5586029,40,8586,71.0,8466,29.0
1989078,5586214,45,8586,72.0,8466,28.0
1989078,5586355,45,8586,69.0,8466,31.0
1989078,5586786,50,8586,69.0,8466,31.0
1989078,5586981,55,8586,70.0,8466,30.0
1989078,5587176,60,8586,70.0,8466,30.0
1989078,5587330,65,8586,71.0,8466,29.0
1989078,5587504,70,8586,70.0,8466,30.0
1989078,5587654,75,8586,67.0,8466,33.0
1989078,5587833,80,8586,68.0,8466,32.0
1989078,5588036,85,8586,70.0,8466,30.0
1989078,5588231,90,8586,70.0,8466,30.0
1989078,5588440,90,8586,70.0,8466,30.0
1989078,5588445,90,8586,70.0,8466,30.0
1989079,5577834,5,8654,70.0,10003,30.0
1989079,5578053,10,8654,77.0,10003,23.0
1989079,5578243,15,8654,68.0,10003,32.0
1989079,5578375,20,8654,69.0,10003,31.0
1989079,5578471,25,8654,64.0,10003,36.0
1989079,5578549,30,8654,68.0,10003,32.0
1989079,5578702,35,8654,65.0,10003,35.0
1989079,5578848,40,8654,64.0,10003,36.0
1989079,5579041,45,8654,59.0,10003,41.0
1989079,5579166,45,8654,60.0,10003,40.0
1989079,5579770,50,8654,60.0,10003,40.0
1989079,5579971,55,8654,59.0,10003,41.0
1989079,5580166,60,8654,58.0,10003,42.0
1989079,5580346,65,8654,57.0,10003,43.0
1989079,5580421,70,8654,57.0,10003,43.0
1989079,5580484,75,8654,56.0,10003,44.0
1989079,5580593,80,8654,56.0,10003,44.0
1989079,5580688,85,8654,54.0,10003,46.0
1989079,5580756,90,8654,52.0,10003,48.0
1989079,5580847,90,8654,52.0,10003,48.0
1987597,5612116,6,9825,92.0,10252,8.0
1987597,5612206,10,9825,81.0,10252,19.0
1987597,5612331,15,9825,68.0,10252,32.0
1987597,5612449,20,9825,64.0,10252,36.0
1987597,5612547,25,9825,59.0,10252,41.0
1987597,5612666,30,9825,63.0,10252,37.0
1987597,5612777,35,9825,64.0,10252,36.0
1987597,5612914,40,9825,59.0,10252,41.0
1987597,5613011,45,9825,58.0,10252,42.0
1987597,5613202,50,9825,60.0,10252,40.0
1987597,5613256,55,9825,58.0,10252,42.0
1987597,5613382,60,9825,55.0,10252,45.0
1987597,5613503,65,9825,56.0,10252,44.0
1987597,5613625,70,9825,57.0,10252,43.0
1987597,5613726,75,9825,58.0,10252,42.0
1987597,5613846,80,9825,59.0,10252,41.0
1987597,5613945,85,9825,58.0,10252,42.0
1987597,5614085,90,9825,60.0,10252,40.0
1987597,5614167,90,9825,60.0,10252,40.0
1987598,5612119,5,8455,72.0,8197,28.0
1987598,5612218,10,8455,69.0,8197,31.0
1987598,5612317,15,8455,62.0,8197,38.0
1987598,5612437,20,8455,56.0,8197,44.0
1987598,5612549,25,8455,55.0,8197,45.0
1987598,5612664,30,8455,55.0,8197,45.0
1987598,5612769,35,8455,56.0,8197,44.0
1987598,5612896,40,8455,59.0,8197,41.0
1987598,5613006,45,8455,57.0,8197,43.0
1987598,5613043,45,8455,58.0,8197,42.0
1987598,5613193,50,8455,57.0,8197,43.0
1987598,5613258,55,8455,54.0,8197,46.0
1987598,5613396,60,8455,53.0,8197,47.0
1987598,5613530,65,8455,54.0,8197,46.0
1987598,5613627,70,8455,55.0,8197,45.0
1987598,5613771,75,8455,56.0,8197,44.0
1987598,5613845,80,8455,55.0,8197,45.0
1987598,5613949,85,8455,55.0,8197,45.0
1987598,5614082,90,8455,56.0,8197,44.0
1987598,5614160,90,8455,54.0,8197,46.0
1987599,5612117,5,8668,42.0,9850,58.0
1987599,5612231,10,8668,45.0,9850,55.0
1987599,5612329,15,8668,41.0,9850,59.0
1987599,5612453,20,8668,49.0,9850,51.0
1987599,5612559,25,8668,51.0,9850,49.0
1987599,5612668,30,8668,52.0,9850,48.0
1987599,5612775,35,8668,50.0,9850,50.0
1987599,5612898,40,8668,46.0,9850,54.0
1987599,5613022,45,8668,46.0,9850,54.0
1987599,5613078,45,8668,52.0,9850,48.0
1987599,5613223,50,8668,47.0,9850,53.0
1987599,5613309,55,8668,47.0,9850,53.0
1987599,5613436,60,8668,55.0,9850,45.0
1987599,5613567,65,8668,53.0,9850,47.0
1987599,5613650,70,8668,52.0,9850,48.0
1987599,5613805,75,8668,51.0,9850,49.0
1987599,5613884,80,8668,50.0,9850,50.0
1987599,5613999,85,8668,50.0,9850,50.0
1987599,5614109,90,8668,46.0,9850,54.0
1987599,5614177,90,8668,47.0,9850,53.0
1987600,5623385,5,10260,75.0,8678,25.0
1987600,5623394,10,10260,80.0,8678,20.0
1987600,5623407,15,10260,76.0,8678,24.0
1987600,5623413,20,10260,76.0,8678,24.0
1987600,5623423,25,10260,71.0,8678,29.0
1987600,5623432,30,10260,68.0,8678,32.0
1987600,5623441,35,10260,67.0,8678,33.0
1987600,5623451,40,10260,64.0,8678,36.0
1987600,5623463,45,10260,65.0,8678,35.0
1987600,5623472,45,10260,65.0,8678,35.0
1987600,5623484,50,10260,66.0,8678,34.0
1987600,5623494,55,10260,67.0,8678,33.0
1987600,5623506,60,10260,68.0,8678,32.0
1987600,5623519,65,10260,66.0,8678,34.0
1987600,5623535,70,10260,66.0,8678,34.0
1987600,5623545,75,10260,67.0,8678,33.0
1987600,5623549,80,10260,67.0,8678,33.0
1987600,5623554,85,10260,67.0,8678,33.0
1987600,5623582,90,10260,68.0,8678,32.0
1987600,5623586,90,10260,68.0,8678,32.0
1987601,5612114,5,10261,47.0,8586,53.0
1987601,5612232,10,10261,36.0,8586,64.0
1987601,5612305,15,10261,41.0,8586,59.0
1987601,5612448,20,10261,46.0,8586,54.0
1987601,5612538,25,10261,40.0,8586,60.0
1987601,5612642,30,10261,38.0,8586,62.0
1987601,5612755,35,10261,41.0,8586,59.0
1987601,5612892,40,10261,41.0,8586,59.0
1987601,5613050,45,10261,40.0,8586,60.0
1987601,5613218,50,10261,44.0,8586,56.0
1987601,5613346,55,10261,45.0,8586,55.0
1987601,5613399,60,10261,45.0,8586,55.0
1987601,5613520,65,10261,46.0,8586,54.0
1987601,5613630,70,10261,45.0,8586,55.0
1987601,5613781,75,10261,43.0,8586,57.0
1987601,5613871,80,10261,41.0,8586,59.0
1987601,5614041,85,10261,40.0,8586,60.0
1987601,5614118,90,10261,3.0,8586,97.0
1987601,5614187,90,10261,39.0,8586,61.0
1987602,5612140,5,8466,48.0,9826,52.0
1987602,5612258,10,8466,48.0,9826,52.0
1987602,5612382,15,8466,60.0,9826,40.0
1987602,5612486,20,8466,57.0,9826,43.0
1987602,5612591,25,8466,60.0,9826,40.0
1987602,5612708,30,8466,58.0,9826,42.0
1987602,5612819,35,8466,53.0,9826,47.0
1987602,5612945,40,8466,52.0,9826,48.0
1987602,5613052,45,8466,52.0,9826,48.0
1987602,5613088,45,8466,51.0,9826,49.0
1987602,5613247,50,8466,51.0,9826,49.0
1987602,5613353,55,8466,49.0,9826,51.0
1987602,5613458,60,8466,51.0,9826,49.0
1987602,5613644,65,8466,49.0,9826,51.0
1987602,5613688,70,8466,50.0,9826,50.0
1987602,5613847,75,8466,51.0,9826,49.0
1987602,5613917,80,8466,50.0,9826,50.0
1987602,5614050,85,8466,50.0,9826,50.0
1987602,5614154,90,8466,49.0,9826,51.0
1987602,5614205,90,8466,49.0,9826,51.0
1987603,5612105,5,10194,20.0,8654,80.0
1987603,5612212,10,10194,26.0,8654,74.0
1987603,5612311,15,10194,34.0,8654,66.0
1987603,5612444,20,10194,34.0,8654,66.0
1987603,5612539,25,10194,32.0,8654,68.0
1987603,5612647,30,10194,35.0,8654,65.0
1987603,5612764,35,10194,36.0,8654,64.0
1987603,5612905,40,10194,36.0,8654,64.0
1987603,5612992,45,10194,37.0,8654,63.0
1987603,5613068,45,10194,38.0,8654,62.0
1987603,5613211,50,10194,42.0,8654,58.0
1987603,5613312,55,10194,42.0,8654,58.0
1987603,5613439,60,10194,44.0,8654,56.0
1987603,5613541,65,10194,45.0,8654,55.0
1987603,5613658,70,10194,46.0,8654,54.0
1987603,5613799,75,10194,45.0,8654,55.0
1987603,5613912,80,10194,44.0,8654,56.0
1987603,5614004,85,10194,44.0,8654,56.0
1987603,5614128,90,10194,45.0,8654,55.0
1987603,5614212,90,10194,45.0,8654,55.0
1987603,5614227,90,10194,45.0,8654,55.0
1987604,5612102,5,10003,83.0,8456,17.0
1987604,5612225,10,10003,61.0,8456,39.0
1987604,5612324,15,10003,58.0,8456,42.0
1987604,5612442,20,10003,58.0,8456,42.0
1987604,5612556,25,10003,58.0,8456,42.0
1987604,5612660,30,10003,58.0,8456,42.0
1987604,5612766,35,10003,54.0,8456,46.0
1987604,5612886,40,10003,54.0,8456,46.0
1987604,5612993,45,10003,56.0,8456,44.0
1987604,5613049,45,10003,56.0,8456,44.0
1987604,5613167,50,10003,54.0,8456,46.0
1987604,5613260,55,10003,54.0,8456,46.0
1987604,5613405,60,10003,54.0,8456,46.0
1987604,5613500,65,10003,51.0,8456,49.0
1987604,5613621,70,10003,51.0,8456,49.0
1987604,5613735,75,10003,50.0,8456,50.0
1987604,5613848,80,10003,50.0,8456,50.0
1987604,5613970,85,10003,49.0,8456,51.0
1987604,5614068,90,10003,49.0,8456,51.0
1987604,5614168,90,10003,50.0,8456,50.0
1987605,5612142,5,9817,39.0,8472,61.0
1987605,5612247,10,9817,42.0,8472,58.0
1987605,5612337,15,9817,34.0,8472,66.0
1987605,5612458,20,9817,37.0,8472,63.0
1987605,5612563,25,9817,42.0,8472,58.0
1987605,5612659,30,9817,40.0,8472,60.0
1987605,5612841,35,9817,43.0,8472,57.0
1987605,5612919,40,9817,44.0,8472,56.0
1987605,5613000,45,9817,45.0,8472,55.0
1987605,5613039,45,9817,45.0,8472,55.0
1987605,5613243,50,9817,46.0,8472,54.0
1987605,5613277,55,9817,49.0,8472,51.0
1987605,5613508,65,9817,52.0,8472,48.0
1987605,5613510,60,9817,49.0,8472,51.0
1987605,5613603,70,9817,51.0,8472,49.0
1987605,5613717,75,9817,51.0,8472,49.0
1987605,5613877,80,9817,51.0,8472,49.0
1987605,5614007,85,9817,51.0,8472,49.0
1987605,5614070,90,9817,51.0,8472,49.0
1987605,5614179,90,9817,49.0,8472,51.0
1987606,5612145,6,8659,23.0,8650,77.0
1987606,5612251,11,8659,37.0,8650,63.0
1987606,5612388,16,8659,33.0,8650,67.0
1987606,5612512,21,8659,31.0,8650,69.0
1987606,5612571,25,8659,31.0,8650,69.0
1987606,5612677,30,8659,29.0,8650,71.0
1987606,5612803,35,8659,29.0,8650,71.0
1987606,5612922,41,8659,32.0,8650,68.0
1987606,5613032,45,8659,30.0,8650,70.0
1987606,5613069,45,8659,32.0,8650,68.0
1987606,5613250,51,8659,32.0,8650,68.0
1987606,5613356,56,8659,34.0,8650,66.0
1987606,5613544,61,8659,37.0,8650,63.0
1987606,5613609,66,8659,38.0,8650,62.0
1987606,5613693,71,8659,64.0,8650,36.0
1987606,5613814,76,8659,34.0,8650,66.0
1987606,5613914,81,8659,36.0,8650,64.0
1987606,5614062,86,8659,37.0,8650,63.0
1987606,5614150,90,8659,36.0,8650,64.0
1987606,5614197,90,8659,33.0,8650,67.0
1988740,4718613,25,10252,66.0,8472,34.0
1988740,4719085,45,10252,63.0,8472,37.0
1988740,4719954,65,10252,61.0,8472,39.0
1988740,4720525,90,10252,62.0,8472,38.0
1988741,4718548,22,8678,57.0,8197,43.0
1988741,4719087,45,8678,59.0,8197,41.0
1988741,4720130,70,8678,59.0,8197,41.0
1988741,4720543,90,8678,57.0,8197,43.0
1988742,4718564,22,8455,68.0,9826,32.0
1988742,4719070,45,8455,65.0,9826,35.0
1988742,4720036,67,8455,65.0,9826,35.0
1988742,4720542,90,8455,64.0,9826,36.0
1988743,4718549,21,8650,73.0,8654,27.0
1988743,4718978,41,8650,72.0,8654,28.0
1988743,4720178,71,8650,65.0,8654,35.0
1988743,4720554,88,8650,64.0,8654,36.0
1988744,4718615,25,8456,61.0,9817,39.0
1988744,4719084,45,8456,65.0,9817,35.0
1988744,4719963,65,8456,62.0,9817,38.0
1988744,4720507,90,8456,60.0,9817,40.0
1988745,4717458,24,10261,26.0,9825,74.0
1988745,4717515,45,10261,26.0,9825,74.0
1988745,4717567,65,10261,25.0,9825,75.0
1988745,4717669,90,10261,26.0,9825,74.0
1988746,4725842,21,8466,51.0,9850,49.0
1988746,4726101,41,8466,59.0,9850,41.0
1988746,4726562,71,8466,61.0,9850,39.0
1988746,4726814,89,8466,62.0,9850,38.0
1988747,4718794,23,10194,75.0,8659,25.0
1988747,4719093,45,10194,62.0,8659,38.0
1988747,4720072,67,10194,52.0,8659,48.0
1988747,4720599,90,10194,49.0,8659,51.0
1988748,4727419,23,10003,40.0,10260,60.0
1988748,4727683,45,10003,38.0,10260,62.0
1988748,4728215,67,10003,39.0,10260,61.0
1988748,4728713,90,10003,36.0,10260,64.0
1988749,4721135,25,8586,43.0,8668,57.0
1988749,4721340,45,8586,45.0,8668,55.0
1988749,4721730,65,8586,48.0,8668,52.0
1988749,4722409,90,8586,50.0,8668,50.0
1988750,4758205,26,9825,73.0,10194,27.0
1988750,4758647,45,9825,73.0,10194,27.0
1988750,4759595,66,9825,71.0,10194,29.0
1988750,4760149,89,9825,69.0,10194,31.0
1988751,4758194,24,9826,37.0,8456,63.0
1988751,4758729,45,9826,42.0,8456,58.0
1988751,4759687,66,9826,43.0,8456,57.0
1988751,4760289,90,9826,41.0,8456,59.0
1988752,4756894,23,8668,51.0,8455,49.0
1988752,4757001,45,8668,43.0,8455,57.0
1988752,4757098,68,8668,38.0,8455,62.0
1988752,4757187,88,8668,39.0,8455,61.0
1988753,4769720,24,8197,36.0,10252,64.0
1988753,4770067,44,8197,41.0,10252,59.0
1988753,4770744,69,8197,47.0,10252,53.0
1988753,4771129,90,8197,48.0,10252,52.0
1988754,4761053,23,10260,63.0,8650,37.0
1988754,4761301,45,10260,62.0,8650,38.0
1988754,4761950,68,10260,59.0,8650,41.0
1988754,4762459,90,10260,56.0,8650,44.0
1988755,4758181,24,9850,68.0,8678,32.0
1988755,4758583,42,9850,54.0,8678,46.0
1988755,4759725,70,9850,50.0,8678,50.0
1988755,4760112,87,9850,47.0,8678,53.0
1988756,4767018,24,8472,48.0,8586,52.0
1988756,4767474,45,8472,43.0,8586,57.0
1988756,4768079,66,8472,44.0,8586,56.0
1988756,4768609,90,8472,43.0,8586,57.0
1988757,4758130,22,9817,45.0,10003,55.0
1988757,4758588,43,9817,44.0,10003,56.0
1988757,4759700,70,9817,40.0,10003,60.0
1988757,4760147,90,9817,41.0,10003,59.0
1988758,4758153,23,8659,37.0,8466,63.0
1988758,4758692,45,8659,40.0,8466,60.0
1988758,4759668,68,8659,36.0,8466,64.0
1988758,4760200,90,8659,35.0,8466,65.0
1988759,4775022,24,8654,35.0,10261,65.0
1988759,4775198,44,8654,39.0,10261,61.0
1988759,4775474,63,8654,38.0,10261,62.0
1988759,4775635,90,8654,39.0,10261,61.0
1988760,4792085,25,10252,50.0,8659,50.0
1988760,4792706,45,10252,53.0,8659,47.0
1988760,4793574,67,10252,58.0,8659,42.0
1988760,4794244,90,10252,60.0,8659,40.0
1988761,4792020,22,8678,55.0,8472,45.0
1988761,4792679,45,8678,53.0,8472,47.0
1988761,4793615,66,8678,52.0,8472,48.0
1988761,4794162,89,8678,53.0,8472,47.0
1988762,4790636,24,8455,53.0,9825,47.0
1988762,4790742,45,8455,54.0,9825,46.0
1988762,4790847,66,8455,55.0,9825,45.0
1988762,4791079,90,8455,62.0,9825,38.0
1988763,4804378,21,8650,48.0,9850,52.0
1988763,4804990,45,8650,55.0,9850,45.0
1988763,4805861,69,8650,58.0,9850,42.0
1988763,4806361,90,8650,60.0,9850,40.0
1988764,4794753,22,8456,61.0,8654,39.0
1988764,4795104,45,8456,66.0,8654,34.0
1988764,4795578,66,8456,69.0,8654,31.0
1988764,4796094,90,8456,72.0,8654,28.0
1988765,4792023,23,10261,57.0,9817,43.0
1988765,4792646,45,10261,57.0,9817,43.0
1988765,4793568,66,10261,57.0,9817,43.0
1988765,4794257,90,10261,58.0,9817,42.0
1988766,4804474,25,8466,42.0,10260,58.0
1988766,4804949,45,8466,37.0,10260,63.0
1988766,4805786,67,8466,40.0,10260,60.0
1988766,4806486,90,8466,41.0,10260,59.0
1988767,4792051,24,10194,56.0,8197,44.0
1988767,4792560,43,10194,56.0,8197,44.0
1988767,4793793,77,10194,55.0,8197,45.0
1988767,4794062,88,10194,54.0,8197,46.0
1988768,4792034,23,10003,46.0,8668,54.0
1988768,4792652,45,10003,48.0,8668,52.0
1988768,4793611,64,10003,47.0,8668,53.0
1988768,4794207,90,10003,47.0,8668,53.0
1988769,4801135,24,8586,61.0,9826,39.0
1988769,4801631,45,8586,62.0,9826,38.0
1988769,4802452,67,8586,62.0,9826,38.0
1988769,4803033,90,8586,58.0,9826,42.0
1988770,4832389,23,8197,39.0,9825,61.0
1988770,4833014,45,8197,39.0,9825,61.0
1988770,4833801,66,8197,37.0,9825,63.0
1988770,4834359,90,8197,41.0,9825,59.0
1988771,4832418,25,8650,63.0,10252,37.0
1988771,4832849,42,8650,71.0,10252,29.0
1988771,4834026,72,8650,66.0,10252,34.0
1988771,4834225,89,8650,62.0,10252,38.0
1988772,4832396,24,10260,67.0,8472,33.0
1988772,4832954,45,10260,65.0,8472,35.0
1988772,4833877,68,10260,65.0,8472,35.0
1988772,4834344,90,10260,66.0,8472,34.0
1988773,4835143,23,10261,52.0,8455,48.0
1988773,4835515,45,10261,50.0,8455,50.0
1988773,4836117,67,10261,38.0,8455,62.0
1988773,4836596,90,10261,36.0,8455,64.0
1988774,4832402,24,8466,43.0,10003,57.0
1988774,4832945,45,8466,46.0,10003,54.0
1988774,4833775,64,8466,46.0,10003,54.0
1988774,4834305,90,8466,42.0,10003,58.0
1988775,4832404,24,10194,54.0,8678,46.0
1988775,4832948,45,10194,52.0,8678,48.0
1988775,4833912,66,10194,46.0,8678,54.0
1988775,4834405,90,10194,43.0,8678,57.0
1988776,4830939,23,8586,52.0,8456,48.0
1988776,4831068,45,8586,57.0,8456,43.0
1988776,4831203,67,8586,53.0,8456,47.0
1988776,4831411,90,8586,47.0,8456,53.0
1988777,4844071,24,9817,50.0,9826,50.0
1988777,4844446,45,9817,57.0,9826,43.0
1988777,4845051,67,9817,54.0,9826,46.0
1988777,4845519,90,9817,55.0,9826,45.0
1988778,4849885,27,8659,55.0,8668,45.0
1988778,4849993,45,8659,49.0,8668,51.0
1988778,4850155,69,8659,47.0,8668,53.0
1988778,4850292,90,8659,46.0,8668,54.0
1988779,4832430,26,8654,34.0,9850,66.0
1988779,4832918,45,8654,39.0,9850,61.0
1988779,4833814,67,8654,42.0,9850,58.0
1988779,4834285,90,8654,43.0,9850,57.0
1988780,4877655,23,9825,65.0,10260,35.0
1988780,4878150,45,9825,47.0,10260,53.0
1988780,4878957,66,9825,42.0,10260,58.0
1988780,4879592,90,9825,38.0,10260,62.0
1988781,4866173,22,10252,41.0,10194,59.0
1988781,4866674,42,10252,47.0,10194,53.0
1988781,4867636,66,10252,50.0,10194,50.0
1988781,4868123,90,10252,55.0,10194,45.0
1988782,4866245,25,8678,52.0,9817,48.0
1988782,4867025,45,8678,53.0,9817,47.0
1988782,4867643,66,8678,54.0,9817,46.0
1988782,4868191,90,8678,54.0,9817,46.0
1988783,4868834,22,8455,57.0,8466,43.0
1988783,4869142,45,8455,58.0,8466,42.0
1988783,4869666,67,8455,56.0,8466,44.0
1988783,4870175,90,8455,59.0,8466,41.0
1988784,4864713,22,9826,55.0,8659,45.0
1988784,4864801,45,9826,64.0,8659,36.0
1988784,4864935,67,9826,62.0,8659,38.0
1988784,4865173,90,9826,60.0,8659,40.0
1988785,4875252,25,8668,48.0,8650,52.0
1988785,4875345,45,8668,49.0,8650,51.0
1988785,4875879,67,8668,49.0,8650,51.0
1988785,4876478,90,8668,50.0,8650,50.0
1988786,4866257,27,8456,53.0,10261,47.0
1988786,4866796,45,8456,60.0,10261,40.0
1988786,4867685,66,8456,61.0,10261,39.0
1988786,4868149,90,8456,64.0,10261,36.0
1988787,4866164,21,9850,68.0,8197,32.0
1988787,4866629,40,9850,67.0,8197,33.0
1988787,4867804,73,9850,67.0,8197,33.0
1988787,4868087,89,9850,66.0,8197,34.0
1988788,4866185,22,8472,59.0,8654,41.0
1988788,4866840,45,8472,52.0,8654,48.0
1988788,4867722,68,8472,61.0,8654,39.0
1988788,4868299,90,8472,44.0,8654,56.0
1988789,4877657,23,10003,34.0,8586,66.0
1988789,4878167,45,10003,39.0,8586,61.0
1988789,4878961,66,10003,43.0,8586,57.0
1988789,4879651,90,10003,45.0,8586,55.0
1988790,4909107,20,8455,49.0,10252,51.0
1988790,4909623,42,8455,49.0,10252,51.0
1988790,4910567,65,8455,48.0,10252,52.0
1988790,4911140,90,8455,49.0,10252,51.0
1988791,4909348,21,9826,58.0,8654,42.0
1988791,4909690,44,9826,51.0,8654,49.0
1988791,4910654,66,9826,44.0,8654,56.0
1988791,4911081,86,9826,38.0,8654,62.0
1988792,4909184,24,8668,43.0,10260,57.0
1988792,4909707,45,8668,44.0,10260,56.0
1988792,4910721,69,8668,47.0,10260,53.0
1988792,4911171,90,8668,47.0,10260,53.0
1988793,4909175,24,8456,57.0,8678,43.0
1988793,4909666,44,8456,50.0,8678,50.0
1988793,4910608,64,8456,56.0,8678,44.0
1988793,4911237,90,8456,55.0,8678,45.0
1988794,4922673,25,10261,47.0,9850,53.0
1988794,4923063,44,10261,51.0,9850,49.0
1988794,4923629,68,10261,46.0,9850,54.0
1988794,4923957,90,10261,44.0,9850,56.0
1988795,4909206,24,8466,54.0,8197,46.0
1988795,4909591,41,8466,57.0,8197,43.0
1988795,4910838,72,8466,53.0,8197,47.0
1988795,4911185,90,8466,51.0,8197,49.0
1988796,4928067,23,10003,53.0,10194,47.0
1988796,4928179,45,10003,48.0,10194,52.0
1988796,4928366,63,10003,49.0,10194,51.0
1988796,4928493,90,10003,54.0,10194,46.0
1988797,4907568,20,8586,45.0,8650,55.0
1988797,4907701,41,8586,54.0,8650,46.0
1988797,4907972,72,8586,50.0,8650,50.0
1988797,4908107,89,8586,49.0,8650,51.0
1988798,4912269,22,9817,39.0,9825,61.0
1988798,4912726,45,9817,36.0,9825,64.0
1988798,4913550,69,9817,33.0,9825,67.0
1988798,4914159,90,9817,33.0,9825,67.0
1988799,4909229,25,8659,50.0,8472,50.0
1988799,4909837,45,8659,53.0,8472,47.0
1988799,4910603,66,8659,56.0,8472,44.0
1988799,4911224,90,8659,57.0,8472,43.0
1019572,1762583,20,8639,58.0,4087,42.0
1019572,1762721,42,8639,50.0,4087,50.0
1019572,1762739,45,8639,54.0,4087,46.0
1019572,1762923,65,8639,52.0,4087,48.0
1019572,1763050,82,8639,52.0,4087,48.0
1019572,1763095,90,8639,60.0,4087,40.0
1019886,1934135,22,9941,61.0,9853,39.0
1019886,1934273,45,9941,56.0,9853,44.0
1019886,1934470,65,9941,54.0,9853,46.0
1019886,1934598,90,9941,55.0,9853,45.0
1019911,1945696,21,8592,76.0,9873,24.0
1019911,1945790,43,8592,64.0,9873,36.0
1019911,1945990,70,8592,59.0,9873,41.0
1019911,1946064,88,8592,61.0,9873,39.0
1019918,1949249,16,9847,41.0,10249,59.0
1019918,1949397,45,9847,53.0,10249,47.0
1019918,1949597,65,9847,54.0,10249,46.0
1019918,1949719,90,9847,52.0,10249,48.0
1709697,3631195,20,9837,36.0,9847,64.0
1709697,3631257,45,9837,31.0,9847,69.0
1709697,3631331,64,9837,33.0,9847,67.0
1709697,3631413,90,9837,34.0,9847,66.0
1709698,3633832,23,7794,40.0,8592,60.0
1709698,3634184,45,7794,39.0,8592,61.0
1709698,3634631,68,7794,43.0,8592,57.0
1709698,3634980,90,7794,43.0,8592,57.0
1709699,3633824,24,4087,63.0,7819,37.0
1709699,3634168,45,4087,64.0,7819,36.0
1709699,3634599,69,4087,62.0,7819,38.0
1709700,3633767,21,9747,37.0,9853,63.0
1709700,3634108,43,9747,46.0,9853,54.0
1709700,3634607,68,9747,46.0,9853,54.0
1709700,3634972,90,9747,49.0,9853,51.0
1709701,3634113,43,8639,62.0,8550,38.0
1709701,3634635,71,8639,66.0,8550,34.0
1709701,3634866,86,8639,75.0,8550,25.0
1709702,3636690,23,9748,56.0,9851,44.0
1709702,3636930,45,9748,56.0,9851,44.0
1709702,3637214,68,9748,56.0,9851,44.0
1709702,3637430,90,9748,57.0,9851,43.0
1709703,3638229,29,9829,58.0,8689,42.0
1709703,3638277,45,9829,61.0,8689,39.0
1709703,3638400,75,9829,66.0,8689,34.0
1709704,3633812,23,10249,54.0,9827,46.0
1709704,3634120,43,10249,42.0,9827,58.0
1709704,3634589,65,10249,45.0,9827,55.0
1709704,3635016,90,10249,48.0,9827,52.0
1709705,3633797,22,9830,57.0,8588,43.0
1709705,3634166,45,9830,55.0,8588,45.0
1709705,3634612,69,9830,53.0,8588,47.0
1709705,3634934,90,9830,53.0,8588,47.0
1709706,3633702,16,9831,55.0,9941,45.0
1709706,3634124,44,9831,57.0,9941,43.0
