team_api_id,team_long_name,league_name,team_measured_date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
9746,Le Havre AC,France Ligue 1,2014-09-19,46,Balanced,56.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,52,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
9746,Le Havre AC,France Ligue 1,2015-09-10,46,Balanced,56.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,52,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
8682,Le Mans FC,France Ligue 1,2010-02-22,70,Fast,,Little,45,Mixed,Organised,65,Normal,60,Normal,65,Normal,Organised,70,High,60,Press,70,Wide,Cover
8682,Le Mans FC,France Ligue 1,2011-02-22,65,Balanced,,Little,50,Mixed,Organised,65,Normal,65,Normal,65,Normal,Organised,60,Medium,55,Press,35,Normal,Cover
8682,Le Mans FC,France Ligue 1,2012-02-22,58,Balanced,,Little,47,Mixed,Organised,49,Normal,68,Lots,50,Normal,Organised,47,Medium,44,Press,51,Normal,Cover
8682,Le Mans FC,France Ligue 1,2013-09-20,58,Balanced,,Little,47,Mixed,Organised,49,Normal,68,Lots,50,Normal,Organised,47,Medium,44,Press,51,Normal,Cover
9888,Lecce,Italy Serie A,2010-02-22,40,Balanced,,Little,30,Short,Organised,45,Normal,60,Normal,70,Lots,Organised,30,Deep,70,Double,65,Normal,Cover
9888,Lecce,Italy Serie A,2011-02-22,50,Balanced,,Little,50,Mixed,Organised,50,Normal,60,Normal,52,Normal,Organised,30,Deep,55,Press,65,Normal,Cover
9888,Lecce,Italy Serie A,2012-02-22,45,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,35,Medium,55,Press,50,Normal,Cover
2182,Lech Poznań,Poland Ekstraklasa,2010-02-22,40,Balanced,,Little,35,Mixed,Organised,45,Normal,40,Normal,70,Lots,Organised,60,Medium,55,Press,45,Normal,Cover
2182,Lech Poznań,Poland Ekstraklasa,2011-02-22,64,Balanced,,Little,57,Mixed,Organised,68,Risky,48,Normal,70,Lots,Organised,59,Medium,37,Press,48,Normal,Cover
2182,Lech Poznań,Poland Ekstraklasa,2012-02-22,67,Fast,,Little,54,Mixed,Organised,56,Normal,62,Normal,67,Lots,Organised,47,Medium,47,Press,63,Normal,Cover
2182,Lech Poznań,Poland Ekstraklasa,2013-09-20,67,Fast,,Little,54,Mixed,Organised,56,Normal,62,Normal,67,Lots,Organised,47,Medium,47,Press,63,Normal,Cover
2182,Lech Poznań,Poland Ekstraklasa,2014-09-19,67,Fast,55.0,Normal,54,Mixed,Organised,56,Normal,62,Normal,67,Lots,Organised,47,Medium,47,Press,63,Normal,Cover
2182,Lech Poznań,Poland Ekstraklasa,2015-09-10,57,Balanced,50.0,Normal,40,Mixed,Free Form,59,Normal,70,Lots,67,Lots,Free Form,50,Medium,58,Press,45,Normal,Cover
8030,Lechia Gdańsk,Poland Ekstraklasa,2010-02-22,30,Slow,,Little,45,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,70,High,70,Double,65,Normal,Cover
8030,Lechia Gdańsk,Poland Ekstraklasa,2011-02-22,63,Balanced,,Little,37,Mixed,Organised,68,Risky,30,Little,52,Normal,Organised,46,Medium,60,Press,47,Normal,Cover
8030,Lechia Gdańsk,Poland Ekstraklasa,2012-02-22,44,Balanced,,Little,52,Mixed,Organised,50,Normal,53,Normal,68,Lots,Organised,49,Medium,48,Press,65,Normal,Cover
8030,Lechia Gdańsk,Poland Ekstraklasa,2013-09-20,44,Balanced,,Little,52,Mixed,Organised,50,Normal,53,Normal,68,Lots,Organised,49,Medium,59,Press,60,Normal,Cover
8030,Lechia Gdańsk,Poland Ekstraklasa,2014-09-19,62,Balanced,48.0,Normal,52,Mixed,Organised,50,Normal,63,Normal,52,Normal,Organised,37,Medium,58,Press,63,Normal,Cover
8030,Lechia Gdańsk,Poland Ekstraklasa,2015-09-10,62,Balanced,48.0,Normal,52,Mixed,Free Form,66,Normal,59,Normal,58,Normal,Organised,51,Medium,58,Press,40,Normal,Cover
8673,Legia Warszawa,Poland Ekstraklasa,2010-02-22,30,Slow,,Little,35,Mixed,Organised,55,Normal,45,Normal,70,Lots,Organised,65,Medium,70,Double,60,Normal,Cover
8673,Legia Warszawa,Poland Ekstraklasa,2011-02-22,67,Fast,,Little,35,Mixed,Organised,55,Normal,36,Normal,53,Normal,Organised,59,Medium,48,Press,66,Normal,Cover
8673,Legia Warszawa,Poland Ekstraklasa,2012-02-22,69,Fast,,Little,55,Mixed,Organised,52,Normal,40,Normal,53,Normal,Organised,59,Medium,49,Press,67,Wide,Cover
8673,Legia Warszawa,Poland Ekstraklasa,2013-09-20,69,Fast,,Little,55,Mixed,Organised,52,Normal,40,Normal,53,Normal,Organised,59,Medium,49,Press,63,Normal,Cover
8673,Legia Warszawa,Poland Ekstraklasa,2014-09-19,54,Balanced,51.0,Normal,36,Mixed,Free Form,52,Normal,51,Normal,64,Normal,Organised,47,Medium,46,Press,66,Normal,Cover
8673,Legia Warszawa,Poland Ekstraklasa,2015-09-10,54,Balanced,47.0,Normal,36,Mixed,Organised,52,Normal,51,Normal,64,Normal,Free Form,50,Medium,60,Press,58,Normal,Cover
8197,Leicester City,England Premier League,2010-02-22,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,45,Normal,Organised,70,High,70,Double,70,Wide,Cover
8197,Leicester City,England Premier League,2011-02-22,36,Balanced,,Little,52,Mixed,Organised,36,Normal,52,Normal,52,Normal,Organised,51,Medium,34,Press,48,Normal,Cover
8197,Leicester City,England Premier League,2012-02-22,45,Balanced,,Little,48,Mixed,Organised,48,Normal,56,Normal,56,Normal,Organised,48,Medium,52,Press,54,Normal,Cover
8197,Leicester City,England Premier League,2013-09-20,45,Balanced,,Little,48,Mixed,Organised,48,Normal,56,Normal,56,Normal,Organised,48,Medium,52,Press,54,Normal,Cover
8197,Leicester City,England Premier League,2014-09-19,63,Balanced,36.0,Normal,48,Mixed,Organised,47,Normal,62,Normal,69,Lots,Organised,58,Medium,62,Press,54,Normal,Cover
8197,Leicester City,England Premier League,2015-09-10,63,Balanced,41.0,Normal,60,Mixed,Organised,47,Normal,64,Normal,46,Normal,Organised,58,Medium,65,Press,55,Normal,Cover
6421,Leixões SC,Portugal Liga ZON Sagres,2010-02-22,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
8588,RC Lens,France Ligue 1,2010-02-22,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap
8588,RC Lens,France Ligue 1,2011-02-22,65,Balanced,,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,50,Normal,Cover
8588,RC Lens,France Ligue 1,2012-02-22,64,Balanced,,Little,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover
8588,RC Lens,France Ligue 1,2013-09-20,64,Balanced,,Little,49,Mixed,Organised,49,Normal,53,Normal,37,Normal,Organised,42,Medium,44,Press,49,Normal,Cover
8588,RC Lens,France Ligue 1,2014-09-19,64,Balanced,52.0,Normal,49,Mixed,Organised,49,Normal,53,Normal,34,Normal,Organised,46,Medium,44,Press,49,Normal,Cover
8588,RC Lens,France Ligue 1,2015-09-10,64,Balanced,44.0,Normal,50,Mixed,Organised,49,Normal,53,Normal,46,Normal,Organised,46,Medium,44,Press,49,Normal,Cover
8581,Levante UD,Spain LIGA BBVA,2010-02-22,30,Slow,,Little,30,Short,Organised,45,Normal,40,Normal,70,Lots,Organised,30,Deep,35,Press,50,Normal,Cover
8581,Levante UD,Spain LIGA BBVA,2011-02-22,68,Fast,,Little,56,Mixed,Organised,69,Risky,55,Normal,58,Normal,Organised,37,Medium,47,Press,54,Normal,Cover
8581,Levante UD,Spain LIGA BBVA,2012-02-22,53,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
8581,Levante UD,Spain LIGA BBVA,2013-09-20,57,Balanced,,Little,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
8581,Levante UD,Spain LIGA BBVA,2014-09-19,57,Balanced,51.0,Normal,63,Mixed,Organised,55,Normal,61,Normal,52,Normal,Organised,47,Medium,52,Press,56,Normal,Cover
8581,Levante UD,Spain LIGA BBVA,2015-09-10,62,Balanced,36.0,Normal,65,Mixed,Organised,71,Risky,42,Normal,65,Normal,Organised,36,Medium,33,Contain,42,Normal,Cover
9989,Lierse SK,Belgium Jupiler League,2011-02-22,48,Balanced,,Little,65,Mixed,Organised,55,Normal,45,Normal,50,Normal,Organised,46,Medium,48,Press,45,Normal,Cover
9989,Lierse SK,Belgium Jupiler League,2012-02-22,69,Fast,,Little,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,45,Medium,49,Press,65,Normal,Cover
9989,Lierse SK,Belgium Jupiler League,2013-09-20,69,Fast,,Little,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Free Form,38,Medium,49,Press,65,Normal,Cover
9989,Lierse SK,Belgium Jupiler League,2014-09-19,69,Fast,44.0,Normal,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,38,Medium,49,Press,65,Normal,Cover
9989,Lierse SK,Belgium Jupiler League,2015-09-10,69,Fast,44.0,Normal,58,Mixed,Organised,56,Normal,52,Normal,61,Normal,Organised,38,Medium,49,Press,65,Normal,Cover
8639,LOSC Lille,France Ligue 1,2010-02-22,70,Fast,,Little,60,Mixed,Organised,50,Normal,45,Normal,55,Normal,Organised,55,Medium,70,Double,55,Normal,Cover
8639,LOSC Lille,France Ligue 1,2011-02-22,65,Balanced,,Little,65,Mixed,Organised,50,Normal,80,Lots,50,Normal,Organised,55,Medium,55,Press,35,Normal,Cover
8639,LOSC Lille,France Ligue 1,2012-02-22,34,Balanced,,Little,23,Short,Organised,63,Normal,52,Normal,49,Normal,Free Form,58,Medium,56,Press,48,Normal,Cover
8639,LOSC Lille,France Ligue 1,2013-09-20,34,Balanced,,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover
8639,LOSC Lille,France Ligue 1,2014-09-19,45,Balanced,65.0,Normal,42,Mixed,Organised,68,Risky,52,Normal,49,Normal,Organised,59,Medium,42,Press,48,Normal,Cover
8639,LOSC Lille,France Ligue 1,2015-09-10,45,Balanced,36.0,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover
8650,Liverpool,England Premier League,2010-02-22,50,Balanced,,Little,35,Mixed,Organised,50,Normal,60,Normal,70,Lots,Organised,40,Medium,60,Press,40,Normal,Cover
8650,Liverpool,England Premier League,2011-02-22,60,Balanced,,Little,50,Mixed,Organised,40,Normal,45,Normal,60,Normal,Organised,55,Medium,55,Press,50,Normal,Cover
8650,Liverpool,England Premier League,2012-02-22,60,Balanced,,Little,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover
8650,Liverpool,England Premier League,2013-09-20,39,Balanced,,Little,44,Mixed,Organised,42,Normal,34,Normal,54,Normal,Organised,59,Medium,52,Press,61,Normal,Cover
8650,Liverpool,England Premier League,2014-09-19,71,Fast,48.0,Normal,32,Short,Organised,34,Normal,41,Normal,61,Normal,Organised,51,Medium,48,Press,62,Normal,Cover
8650,Liverpool,England Premier League,2015-09-10,66,Balanced,60.0,Normal,45,Mixed,Organised,34,Normal,34,Normal,46,Normal,Organised,51,Medium,52,Press,61,Normal,Cover
8537,Livorno,Italy Serie A,2010-02-22,30,Slow,,Little,30,Short,Organised,30,Safe,30,Little,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
8537,Livorno,Italy Serie A,2011-02-22,65,Balanced,,Little,50,Mixed,Organised,30,Safe,65,Normal,65,Normal,Organised,45,Medium,60,Press,30,Narrow,Cover
8537,Livorno,Italy Serie A,2012-02-22,50,Balanced,,Little,50,Mixed,Organised,35,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,35,Normal,Cover
8537,Livorno,Italy Serie A,2013-09-20,58,Balanced,,Little,55,Mixed,Organised,52,Normal,57,Normal,63,Normal,Free Form,58,Medium,49,Press,56,Normal,Cover
8537,Livorno,Italy Serie A,2014-09-19,58,Balanced,58.0,Normal,67,Long,Organised,38,Normal,23,Little,77,Lots,Organised,29,Deep,57,Press,32,Narrow,Cover
8537,Livorno,Italy Serie A,2015-09-10,58,Balanced,58.0,Normal,67,Long,Organised,38,Normal,27,Little,69,Lots,Organised,31,Deep,57,Press,38,Normal,Cover
8024,Widzew Łódź,Poland Ekstraklasa,2011-02-22,63,Balanced,,Little,48,Mixed,Organised,48,Normal,68,Lots,53,Normal,Organised,37,Medium,58,Press,63,Normal,Cover
8024,Widzew Łódź,Poland Ekstraklasa,2012-02-22,66,Balanced,,Little,72,Long,Organised,70,Risky,61,Normal,54,Normal,Organised,32,Deep,32,Contain,62,Normal,Cover
8024,Widzew Łódź,Poland Ekstraklasa,2013-09-20,66,Balanced,,Little,59,Mixed,Organised,43,Normal,61,Normal,54,Normal,Organised,32,Deep,43,Press,46,Normal,Cover
8024,Widzew Łódź,Poland Ekstraklasa,2014-09-19,66,Balanced,52.0,Normal,72,Long,Organised,66,Normal,67,Lots,51,Normal,Organised,36,Medium,38,Press,65,Normal,Cover
9994,Sporting Lokeren,Belgium Jupiler League,2010-02-22,60,Balanced,,Little,60,Mixed,Organised,50,Normal,40,Normal,50,Normal,Organised,65,Medium,65,Press,70,Wide,Cover
9994,Sporting Lokeren,Belgium Jupiler League,2011-02-22,66,Balanced,,Little,53,Mixed,Organised,48,Normal,46,Normal,52,Normal,Organised,48,Medium,58,Press,55,Normal,Cover
9994,Sporting Lokeren,Belgium Jupiler League,2012-02-22,67,Fast,,Little,52,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
9994,Sporting Lokeren,Belgium Jupiler League,2013-09-20,67,Fast,,Little,52,Mixed,Organised,31,Safe,50,Normal,50,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
9994,Sporting Lokeren,Belgium Jupiler League,2014-09-19,62,Balanced,45.0,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
9994,Sporting Lokeren,Belgium Jupiler League,2015-09-10,62,Balanced,45.0,Normal,52,Mixed,Organised,42,Normal,50,Normal,62,Normal,Organised,45,Medium,52,Press,52,Normal,Cover
8689,FC Lorient,France Ligue 1,2010-02-22,45,Balanced,,Little,70,Long,Organised,30,Safe,50,Normal,40,Normal,Organised,70,High,60,Press,70,Wide,Offside Trap
8689,FC Lorient,France Ligue 1,2011-02-22,35,Balanced,,Little,35,Mixed,Organised,80,Risky,50,Normal,50,Normal,Organised,55,Medium,35,Press,65,Normal,Cover
8689,FC Lorient,France Ligue 1,2012-02-22,60,Balanced,,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover
8689,FC Lorient,France Ligue 1,2013-09-20,60,Balanced,,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover
8689,FC Lorient,France Ligue 1,2014-09-19,60,Balanced,56.0,Normal,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover
8689,FC Lorient,France Ligue 1,2015-09-10,57,Balanced,42.0,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover
10199,FC Luzern,Switzerland Super League,2010-02-22,45,Balanced,,Little,60,Mixed,Organised,45,Normal,70,Lots,60,Normal,Organised,40,Medium,45,Press,50,Normal,Offside Trap
10199,FC Luzern,Switzerland Super League,2011-02-22,48,Balanced,,Little,57,Mixed,Organised,63,Normal,34,Normal,64,Normal,Organised,56,Medium,45,Press,52,Normal,Cover
10199,FC Luzern,Switzerland Super League,2012-02-22,46,Balanced,,Little,48,Mixed,Organised,51,Normal,53,Normal,55,Normal,Organised,48,Medium,47,Press,50,Normal,Cover
10199,FC Luzern,Switzerland Super League,2013-09-20,46,Balanced,,Little,48,Mixed,Organised,51,Normal,53,Normal,55,Normal,Organised,48,Medium,47,Press,50,Normal,Cover
10199,FC Luzern,Switzerland Super League,2014-09-19,63,Balanced,51.0,Normal,51,Mixed,Organised,54,Normal,40,Normal,66,Normal,Organised,48,Medium,53,Press,50,Normal,Cover
10199,FC Luzern,Switzerland Super League,2015-09-10,63,Balanced,51.0,Normal,51,Mixed,Organised,54,Normal,40,Normal,66,Normal,Organised,48,Medium,53,Press,50,Normal,Cover
9748,Olympique Lyonnais,France Ligue 1,2010-02-22,60,Balanced,,Little,40,Mixed,Organised,70,Risky,45,Normal,70,Lots,Organised,70,High,60,Press,70,Wide,Offside Trap
9748,Olympique Lyonnais,France Ligue 1,2011-02-22,65,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,80,Lots,Organised,45,Medium,45,Press,65,Normal,Cover
9748,Olympique Lyonnais,France Ligue 1,2012-02-22,49,Balanced,,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
9748,Olympique Lyonnais,France Ligue 1,2013-09-20,49,Balanced,,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
9748,Olympique Lyonnais,France Ligue 1,2014-09-19,49,Balanced,60.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
9748,Olympique Lyonnais,France Ligue 1,2015-09-10,49,Balanced,60.0,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover
9905,1. FSV Mainz 05,Germany 1. Bundesliga,2010-02-22,45,Balanced,,Little,40,Mixed,Organised,45,Normal,70,Lots,70,Lots,Organised,50,Medium,70,Double,50,Normal,Cover
9905,1. FSV Mainz 05,Germany 1. Bundesliga,2011-02-22,65,Balanced,,Little,50,Mixed,Organised,59,Normal,62,Normal,53,Normal,Organised,57,Medium,53,Press,43,Normal,Cover
9905,1. FSV Mainz 05,Germany 1. Bundesliga,2012-02-22,68,Fast,,Little,57,Mixed,Organised,55,Normal,39,Normal,60,Normal,Organised,52,Medium,65,Press,53,Normal,Cover
9905,1. FSV Mainz 05,Germany 1. Bundesliga,2013-09-20,66,Balanced,,Little,52,Mixed,Organised,55,Normal,37,Normal,56,Normal,Organised,48,Medium,65,Press,53,Normal,Cover
9905,1. FSV Mainz 05,Germany 1. Bundesliga,2014-09-19,67,Fast,54.0,Normal,57,Mixed,Organised,55,Normal,38,Normal,44,Normal,Organised,53,Medium,60,Press,52,Normal,Cover
9905,1. FSV Mainz 05,Germany 1. Bundesliga,2015-09-10,60,Balanced,43.0,Normal,53,Mixed,Organised,49,Normal,40,Normal,44,Normal,Organised,55,Medium,62,Press,47,Normal,Cover
9864,Málaga CF,Spain LIGA BBVA,2010-02-22,60,Balanced,,Little,55,Mixed,Organised,40,Normal,45,Normal,70,Lots,Organised,45,Medium,65,Press,45,Normal,Cover
9864,Málaga CF,Spain LIGA BBVA,2011-02-22,58,Balanced,,Little,54,Mixed,Organised,54,Normal,55,Normal,61,Normal,Organised,45,Medium,47,Press,54,Normal,Cover
9864,Málaga CF,Spain LIGA BBVA,2012-02-22,41,Balanced,,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover
9864,Málaga CF,Spain LIGA BBVA,2013-09-20,45,Balanced,,Little,36,Mixed,Organised,72,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover
9864,Málaga CF,Spain LIGA BBVA,2014-09-19,45,Balanced,42.0,Normal,36,Mixed,Organised,69,Risky,69,Lots,50,Normal,Organised,64,Medium,58,Press,42,Normal,Cover
9864,Málaga CF,Spain LIGA BBVA,2015-09-10,42,Balanced,51.0,Normal,36,Mixed,Organised,41,Normal,40,Normal,50,Normal,Organised,47,Medium,37,Press,52,Normal,Offside Trap
8661,RCD Mallorca,Spain LIGA BBVA,2010-02-22,40,Balanced,,Little,40,Mixed,Organised,50,Normal,40,Normal,50,Normal,Free Form,45,Medium,40,Press,45,Normal,Offside Trap
8661,RCD Mallorca,Spain LIGA BBVA,2011-02-22,53,Balanced,,Little,52,Mixed,Organised,55,Normal,52,Normal,53,Normal,Free Form,47,Medium,48,Press,55,Normal,Cover
8661,RCD Mallorca,Spain LIGA BBVA,2012-02-22,58,Balanced,,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
8661,RCD Mallorca,Spain LIGA BBVA,2013-09-20,62,Balanced,,Little,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
8661,RCD Mallorca,Spain LIGA BBVA,2014-09-19,62,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
8661,RCD Mallorca,Spain LIGA BBVA,2015-09-10,62,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,57,Normal,53,Normal,Organised,59,Medium,41,Press,56,Normal,Cover
8456,Manchester City,England Premier League,2010-02-22,70,Fast,,Little,60,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,45,Medium,55,Press,45,Normal,Cover
8456,Manchester City,England Premier League,2011-02-22,70,Fast,,Little,60,Mixed,Organised,70,Risky,65,Normal,75,Lots,Free Form,65,Medium,65,Press,50,Normal,Cover
8456,Manchester City,England Premier League,2012-02-22,45,Balanced,,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover
8456,Manchester City,England Premier League,2013-09-20,36,Balanced,,Little,34,Mixed,Organised,39,Normal,44,Normal,38,Normal,Free Form,42,Medium,44,Press,54,Normal,Cover
8456,Manchester City,England Premier League,2014-09-19,59,Balanced,35.0,Normal,29,Short,Organised,32,Safe,49,Normal,62,Normal,Organised,42,Medium,44,Press,54,Normal,Cover
8456,Manchester City,England Premier League,2015-09-10,59,Balanced,35.0,Normal,29,Short,Free Form,38,Normal,36,Normal,24,Little,Free Form,48,Medium,47,Press,54,Normal,Cover
10260,Manchester United,England Premier League,2010-02-22,70,Fast,,Little,45,Mixed,Organised,45,Normal,70,Lots,65,Normal,Free Form,40,Medium,50,Press,40,Normal,Cover
10260,Manchester United,England Premier League,2011-02-22,65,Balanced,,Little,40,Mixed,Organised,65,Normal,65,Normal,70,Lots,Free Form,45,Medium,45,Press,65,Normal,Cover
10260,Manchester United,England Premier League,2012-02-22,46,Balanced,,Little,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover
10260,Manchester United,England Premier League,2013-09-20,46,Balanced,,Little,38,Mixed,Organised,46,Normal,68,Lots,37,Normal,Organised,49,Medium,49,Press,56,Normal,Cover
10260,Manchester United,England Premier League,2014-09-19,46,Balanced,34.0,Normal,54,Mixed,Organised,49,Normal,72,Lots,56,Normal,Organised,42,Medium,41,Press,56,Normal,Cover
10260,Manchester United,England Premier League,2015-09-10,38,Balanced,42.0,Normal,44,Mixed,Organised,49,Normal,44,Normal,40,Normal,Organised,54,Medium,53,Press,56,Normal,Cover
10212,CS Marítimo,Portugal Liga ZON Sagres,2010-02-22,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
10212,CS Marítimo,Portugal Liga ZON Sagres,2011-02-22,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,50,Normal,Organised,49,Medium,45,Press,50,Normal,Offside Trap
10212,CS Marítimo,Portugal Liga ZON Sagres,2012-02-22,38,Balanced,,Little,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover
10212,CS Marítimo,Portugal Liga ZON Sagres,2013-09-20,38,Balanced,,Little,44,Mixed,Organised,54,Normal,76,Lots,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover
10212,CS Marítimo,Portugal Liga ZON Sagres,2014-09-19,67,Fast,49.0,Normal,66,Mixed,Free Form,67,Risky,64,Normal,55,Normal,Organised,37,Medium,45,Press,44,Normal,Cover
10212,CS Marítimo,Portugal Liga ZON Sagres,2015-09-10,61,Balanced,49.0,Normal,66,Mixed,Organised,67,Risky,64,Normal,55,Normal,Organised,38,Medium,49,Press,46,Normal,Cover
8592,Olympique de Marseille,France Ligue 1,2010-02-22,55,Balanced,,Little,45,Mixed,Organised,70,Risky,65,Normal,70,Lots,Free Form,65,Medium,70,Double,65,Normal,Offside Trap
8592,Olympique de Marseille,France Ligue 1,2011-02-22,65,Balanced,,Little,35,Mixed,Organised,65,Normal,65,Normal,80,Lots,Free Form,55,Medium,55,Press,65,Normal,Cover
8592,Olympique de Marseille,France Ligue 1,2012-02-22,48,Balanced,,Little,50,Mixed,Organised,49,Normal,51,Normal,48,Normal,Organised,44,Medium,48,Press,51,Normal,Cover
8592,Olympique de Marseille,France Ligue 1,2013-09-20,48,Balanced,,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover
8592,Olympique de Marseille,France Ligue 1,2014-09-19,51,Balanced,62.0,Normal,50,Mixed,Organised,49,Normal,69,Lots,68,Lots,Organised,48,Medium,48,Press,60,Normal,Cover
8592,Olympique de Marseille,France Ligue 1,2015-09-10,51,Balanced,77.0,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover
8550,FC Metz,France Ligue 1,2010-02-22,50,Balanced,,Little,30,Short,Organised,50,Normal,60,Normal,65,Normal,Organised,30,Deep,50,Press,30,Narrow,Offside Trap
8550,FC Metz,France Ligue 1,2011-02-22,65,Balanced,,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,35,Press,65,Normal,Cover
8550,FC Metz,France Ligue 1,2012-02-22,50,Balanced,,Little,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,47,Press,50,Normal,Cover
8550,FC Metz,France Ligue 1,2014-09-19,55,Balanced,42.0,Normal,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,54,Press,50,Normal,Cover
8550,FC Metz,France Ligue 1,2015-09-10,55,Balanced,48.0,Normal,49,Mixed,Organised,46,Normal,54,Normal,53,Normal,Organised,39,Medium,46,Press,42,Normal,Cover
8549,Middlesbrough,England Premier League,2010-02-22,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
8549,Middlesbrough,England Premier League,2011-02-22,66,Balanced,,Little,51,Mixed,Organised,64,Normal,64,Normal,48,Normal,Organised,54,Medium,44,Press,49,Normal,Cover
8549,Middlesbrough,England Premier League,2012-02-22,60,Balanced,,Little,72,Long,Organised,40,Normal,56,Normal,72,Lots,Organised,38,Medium,42,Press,42,Normal,Cover
