match_api_id,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
1287268,1.91,3.3,4.2,1.87,3.3,4.33,1.9,3.35,3.9,1.85,3.4,4.33,2.0,3.53,4.22,2.0,3.3,3.8,1.9,3.5,4.0,2.0,3.5,4.1,1.87,3.3,4.33,1.91,3.5,4.0
1287269,1.8,3.3,4.75,1.75,3.4,5.0,1.8,3.4,4.3,1.8,3.4,4.75,1.83,3.52,5.25,1.85,3.25,4.5,1.8,3.4,4.5,1.83,3.5,5.0,1.75,3.4,5.0,1.8,3.5,4.5
1287270,1.36,4.5,9.0,1.35,4.75,9.0,1.35,4.8,7.6,1.36,4.5,9.0,1.43,4.63,9.77,1.4,4.2,9.0,1.36,4.5,9.0,1.4,4.6,9.5,1.35,4.75,9.0,1.33,4.75,10.0
1287271,1.91,3.6,3.75,1.91,3.5,3.9,2.0,3.3,3.6,1.9,3.6,3.75,1.96,3.66,4.22,1.95,3.3,4.0,1.95,3.5,3.75,1.95,3.6,4.1,1.91,3.5,3.9,1.91,3.5,4.0
1287272,2.88,3.2,2.5,2.85,3.25,2.45,2.75,3.3,2.4,2.87,3.3,2.4,2.99,3.33,2.59,2.9,3.0,2.6,2.75,3.2,2.6,2.9,3.3,2.6,2.85,3.25,2.45,2.88,3.2,2.5
1287273,2.05,3.25,3.75,1.95,3.3,4.0,2.0,3.3,3.6,1.95,3.3,4.0,2.12,3.22,4.18,2.1,3.0,4.0,2.0,3.3,3.75,2.1,3.3,3.9,1.95,3.3,4.0,2.05,3.2,3.8
1287274,2.4,3.1,3.1,2.35,3.2,3.1,2.15,3.2,3.3,2.3,3.2,3.1,2.58,3.22,3.1,2.6,3.0,2.9,2.38,3.2,3.0,2.5,3.2,3.12,2.35,3.2,3.1,2.3,3.2,3.2
1287275,1.14,8.0,15.0,1.12,8.25,19.5,1.15,7.0,15.0,1.14,7.5,17.0,1.14,10.0,23.5,1.14,7.0,21.0,1.13,8.0,17.0,1.12,9.5,26.0,1.12,8.25,19.5,1.12,8.0,21.0
1287276,2.1,3.1,3.75,2.05,3.2,3.8,2.1,2.9,3.7,2.05,3.25,3.6,2.17,3.22,4.0,2.05,3.2,3.75,2.0,3.25,3.75,2.15,3.2,4.0,2.05,3.2,3.8,2.05,3.2,3.8
1287277,2.1,3.25,3.6,1.95,3.4,3.9,1.9,3.3,4.0,2.0,3.4,3.75,2.0,3.53,4.22,2.0,3.2,4.0,1.95,3.3,3.8,2.05,3.4,3.9,1.95,3.4,3.9,2.0,3.4,3.6
1287278,2.25,3.1,3.4,2.3,3.1,3.25,2.4,3.1,2.9,2.25,3.1,3.4,2.32,3.25,3.55,2.4,3.0,3.2,2.25,3.13,3.2,2.3,3.25,3.5,2.3,3.1,3.25,2.25,3.2,3.25
1287279,3.25,3.25,2.25,3.1,3.25,2.3,2.75,3.3,2.4,2.87,3.3,2.4,3.44,3.42,2.29,3.1,3.3,2.3,3.0,3.3,2.4,3.4,3.4,2.3,3.1,3.25,2.3,3.2,3.2,2.3
1287280,2.8,3.3,2.5,2.75,3.4,2.45,2.75,3.3,2.4,2.8,3.25,2.4,2.92,3.44,2.59,2.8,3.1,2.6,2.8,3.3,2.5,3.0,3.4,2.5,2.75,3.4,2.45,2.8,3.25,2.5
1287281,4.1,3.4,1.91,4.2,3.5,1.85,3.6,3.3,2.0,4.0,3.4,1.9,4.36,3.52,1.97,3.8,3.3,2.0,3.8,3.3,1.91,4.2,3.5,2.0,4.2,3.5,1.85,3.75,3.4,2.0
1287282,2.1,3.3,3.5,2.05,3.5,3.4,1.9,3.45,3.8,2.04,3.4,3.5,2.09,3.42,3.94,2.1,3.1,3.8,2.05,3.2,3.6,2.15,3.4,3.7,2.05,3.5,3.4,2.0,3.3,3.8
1287283,2.88,3.4,2.38,2.95,3.25,2.4,3.1,3.3,2.2,3.0,3.4,2.29,3.08,3.44,2.47,2.8,3.2,2.5,2.88,3.25,2.38,3.0,3.4,2.5,2.95,3.25,2.4,3.1,3.3,2.3
1287284,2.4,3.2,3.0,2.4,3.2,3.0,2.5,3.3,2.65,2.4,3.2,3.0,2.52,3.27,3.14,2.5,3.2,2.8,2.38,3.13,3.0,2.5,3.25,3.12,2.4,3.2,3.0,2.4,3.1,3.1
1287285,3.6,3.25,2.1,3.5,3.4,2.05,3.3,3.3,2.1,3.5,3.3,2.1,3.74,3.44,2.16,3.5,3.3,2.1,3.6,3.3,2.05,3.9,3.4,2.1,3.5,3.4,2.05,3.6,3.4,2.05
1287286,2.0,3.4,3.75,2.0,3.3,3.8,2.1,3.2,3.4,1.9,3.4,4.0,1.98,3.51,4.34,2.0,3.2,4.0,1.95,3.25,3.8,1.95,3.5,4.3,2.0,3.3,3.8,2.0,3.3,3.8
1287287,2.0,3.3,3.8,1.91,3.4,4.0,2.0,3.3,3.6,2.0,3.3,3.75,2.11,3.42,3.94,2.0,3.3,3.8,1.95,3.25,3.8,2.0,3.5,4.0,1.91,3.4,4.0,2.0,3.3,3.8
1287288,1.44,4.2,7.5,1.4,4.6,7.5,1.4,4.4,7.3,1.44,4.33,7.0,1.44,4.75,8.8,1.44,4.0,8.0,1.4,4.0,7.5,1.44,4.75,8.0,1.4,4.6,7.5,1.44,4.2,7.5
1287289,2.15,3.1,3.6,2.05,3.2,3.8,2.0,3.3,3.6,2.1,3.1,3.75,2.22,3.25,3.81,2.25,3.1,3.4,2.1,3.13,3.5,2.2,3.25,3.8,2.05,3.2,3.8,2.1,3.1,3.75
1287290,2.4,3.1,3.1,2.4,3.25,2.95,2.2,3.2,3.2,2.37,3.3,2.9,2.38,3.28,3.38,2.45,3.1,3.0,2.3,3.13,3.13,2.38,3.3,3.25,2.4,3.25,2.95,2.3,3.25,3.1
1287291,1.73,3.6,4.75,1.75,3.7,4.5,1.8,3.5,4.2,1.75,3.75,4.5,1.72,3.88,5.48,1.75,3.4,5.0,1.67,3.5,5.0,1.73,3.8,5.25,1.75,3.7,4.5,1.73,3.6,4.75
1287292,2.1,3.25,3.6,2.35,3.2,3.1,2.2,3.2,3.2,2.1,3.1,3.4,2.25,3.34,3.62,2.2,3.2,3.4,2.1,3.13,3.5,2.25,3.3,3.5,2.35,3.2,3.1,2.3,3.1,3.25
1287293,1.91,3.4,4.0,2.0,3.3,3.8,1.85,3.45,4.0,2.0,3.4,3.75,2.13,3.48,3.8,2.1,3.1,3.75,2.05,3.25,3.6,2.1,3.4,3.6,2.0,3.3,3.8,2.0,3.3,3.8
1287294,1.17,7.0,15.0,1.15,7.25,17.5,1.17,7.5,11.0,1.2,7.0,12.0,1.2,7.84,16.66,1.22,5.5,15.0,1.18,6.5,13.0,1.18,7.5,17.0,1.15,7.25,17.5,1.17,7.0,15.0
1287295,2.2,2.88,3.8,2.15,2.95,3.8,2.1,2.7,4.0,2.2,2.9,3.75,2.28,2.89,4.18,2.3,2.8,3.8,2.1,3.0,3.6,2.25,2.9,3.7,2.15,2.95,3.8,2.2,3.0,3.6
1287296,1.44,4.1,8.0,1.45,4.1,7.5,1.45,4.0,7.0,1.5,4.0,6.5,1.49,4.5,7.94,1.5,4.0,7.0,1.44,4.0,7.0,1.5,4.5,7.5,1.45,4.1,7.5,1.5,4.0,7.0
1287297,2.63,2.4,3.8,2.65,2.4,3.7,2.5,2.5,3.4,2.5,2.5,3.2,2.74,2.5,3.86,2.7,2.5,3.4,2.5,2.5,3.6,2.75,2.3,3.9,2.65,2.4,3.7,2.6,2.6,3.4
1287298,1.33,4.75,9.5,1.33,5.0,9.0,1.3,5.0,9.0,1.36,4.5,9.0,1.36,5.25,10.6,1.36,4.33,10.0,1.33,4.5,9.0,1.33,5.25,10.5,1.33,5.0,9.0,1.36,4.75,8.5
1287299,3.8,3.3,2.0,3.6,3.5,2.0,3.6,3.3,2.0,3.6,3.4,2.0,4.08,3.51,2.04,3.6,3.2,2.1,3.6,3.25,2.0,3.9,3.5,2.05,3.6,3.5,2.0,3.5,3.5,2.05
1287300,2.4,3.2,3.0,2.55,3.1,2.85,2.4,3.25,2.8,2.29,3.2,3.0,2.6,3.25,3.05,2.62,3.0,2.9,2.5,3.13,2.88,2.55,3.25,3.0,2.55,3.1,2.85,2.4,3.2,3.0
1287301,2.3,3.4,3.0,2.35,3.3,2.95,2.4,3.3,2.75,2.25,3.3,3.1,2.3,3.45,3.38,2.3,3.1,3.2,2.25,3.25,3.0,2.3,3.4,3.25,2.35,3.3,2.95,2.25,3.4,3.1
1287302,5.5,3.8,1.62,5.0,3.8,1.65,4.9,3.7,1.65,5.5,3.75,1.61,6.27,3.86,1.66,6.0,3.4,1.67,5.5,3.6,1.62,6.0,3.8,1.65,5.0,3.8,1.65,5.5,3.8,1.62
1287303,2.4,3.2,3.0,2.4,3.25,2.95,2.3,3.2,3.0,2.37,3.25,3.0,2.43,3.32,3.25,2.45,3.0,3.1,2.38,3.2,2.88,2.45,3.3,3.12,2.4,3.25,2.95,2.38,3.25,3.0
1287304,9.0,5.0,1.33,8.75,5.5,1.3,7.6,4.8,1.35,8.5,5.0,1.33,9.78,5.38,1.36,9.0,4.5,1.33,8.0,5.0,1.33,9.5,5.25,1.33,8.75,5.5,1.3,9.0,5.0,1.33
1287305,1.44,4.2,7.5,1.45,4.2,7.25,1.5,4.0,6.1,1.5,4.33,6.0,1.48,4.8,7.26,1.5,4.0,7.0,1.44,4.0,7.5,1.45,4.8,7.0,1.45,4.2,7.25,1.44,4.33,7.0
1287306,3.6,3.2,2.1,3.25,3.2,2.25,2.85,3.2,2.4,3.3,3.25,2.2,3.66,3.46,2.18,3.4,3.1,2.25,3.4,3.13,2.1,3.7,3.4,2.15,3.25,3.2,2.25,3.4,3.2,2.2
1287307,2.6,2.1,5.0,2.75,1.95,5.25,2.6,1.9,4.0,2.5,2.1,4.0,,,,2.8,1.95,5.0,2.63,2.0,5.0,2.1,2.0,4.2,2.75,1.95,5.25,2.7,2.0,4.75
1287308,1.67,3.8,5.0,1.6,3.8,5.75,1.6,3.5,5.2,1.61,3.75,5.5,1.63,3.92,6.53,1.67,3.5,5.5,1.57,3.5,6.0,1.6,3.9,6.5,1.6,3.8,5.75,1.57,3.8,6.0
1287309,2.7,2.25,4.0,2.6,2.15,4.6,2.6,2.0,3.8,2.6,2.25,3.4,,,,2.8,2.05,4.5,2.6,2.2,4.0,2.75,2.2,4.5,2.6,2.15,4.6,2.62,2.15,4.2
1287310,1.44,4.2,7.5,1.42,4.6,7.0,1.5,3.9,5.5,1.44,4.33,7.0,1.43,4.91,8.6,1.44,4.2,7.5,1.4,4.0,8.5,1.44,4.8,8.0,1.42,4.6,7.0,1.44,4.2,7.0
1287311,1.44,3.75,9.5,1.44,3.8,9.5,1.4,3.5,9.0,1.4,4.0,10.0,1.47,4.13,9.94,1.5,3.4,10.0,1.44,3.6,9.5,1.45,4.1,8.0,1.44,3.8,9.5,1.44,4.0,8.0
1287312,1.25,5.5,12.0,1.22,6.25,11.5,1.25,5.5,8.5,1.26,5.5,10.5,1.26,6.3,14.8,1.25,5.5,12.0,1.27,5.25,10.0,1.25,6.0,12.0,1.22,6.25,11.5,1.25,5.5,11.0
1287313,1.95,3.5,3.75,1.9,3.8,3.6,2.0,3.3,3.3,1.95,3.75,3.5,1.94,3.9,4.01,1.95,3.5,3.75,1.9,3.5,3.8,1.95,3.9,3.8,1.9,3.8,3.6,1.95,3.75,3.5
1287314,1.57,3.8,6.0,1.53,3.9,6.5,1.55,3.7,5.4,1.57,3.75,6.0,1.56,4.16,7.28,1.6,3.5,6.5,1.5,3.6,7.0,1.55,4.0,7.0,1.53,3.9,6.5,1.53,3.8,6.5
1287315,2.25,3.25,3.2,2.15,3.5,3.2,2.2,3.4,2.85,2.15,3.4,3.3,2.26,3.51,3.41,2.3,3.2,3.2,2.2,3.25,3.13,2.25,3.4,3.4,2.15,3.5,3.2,2.3,3.25,3.1
1287316,1.25,5.5,12.0,1.22,6.25,11.5,1.25,5.0,10.0,1.28,5.5,9.5,1.28,6.2,13.05,1.25,5.5,12.0,1.25,5.25,11.0,1.25,6.0,13.0,1.22,6.25,11.5,1.25,5.5,11.0
1287317,1.95,3.0,4.5,1.88,2.9,4.25,2.0,2.7,4.0,1.95,3.2,4.0,1.909,3.35,4.9,2.0,2.88,4.2,1.9,3.0,4.8,1.95,3.3,4.2,1.88,2.9,4.25,2.0,2.88,4.33
1287318,1.25,5.5,12.0,1.25,5.85,10.0,1.27,5.0,9.0,1.29,5.0,11.0,1.29,6.04,12.35,1.29,5.5,10.0,1.25,5.5,10.0,1.29,6.0,11.5,1.25,5.85,10.0,1.25,5.0,12.0
1287319,5.5,4.0,1.57,5.3,3.9,1.6,4.0,3.6,1.75,5.0,3.75,1.67,5.94,3.88,1.671,5.5,3.75,1.62,5.5,3.75,1.571,6.0,4.0,1.62,5.3,3.9,1.6,4.5,3.8,1.67
1287320,3.0,1.73,5.0,3.05,1.67,5.35,2.8,1.6,4.8,2.75,1.83,4.6,,,,3.25,1.73,4.5,3.0,1.8,5.25,,,,3.05,1.67,5.35,3.1,1.73,5.5
1287321,3.75,3.4,2.0,3.9,3.3,1.95,3.4,3.2,2.0,3.75,3.3,2.0,3.79,3.24,2.21,3.8,3.3,2.0,3.5,3.25,2.05,3.8,3.3,2.05,3.9,3.3,1.95,3.6,3.3,2.0
1287322,2.75,3.25,2.55,2.65,3.4,2.5,2.5,3.4,2.5,2.5,3.4,2.7,2.93,3.48,2.53,2.6,3.4,2.6,2.75,3.25,2.5,2.8,3.4,2.55,2.65,3.4,2.5,2.5,3.3,2.63
1287323,15.0,7.0,1.17,21.0,7.5,1.13,12.0,7.0,1.15,13.0,6.5,1.2,23.6,8.35,1.159,15.0,6.0,1.2,15.0,6.5,1.167,19.0,7.5,1.15,21.0,7.5,1.13,13.0,6.0,1.2
1287324,4.5,3.8,1.73,4.9,3.85,1.65,4.4,3.5,1.7,4.5,3.75,1.73,5.2,3.91,1.735,5.0,3.75,1.67,5.25,3.6,1.615,5.2,3.8,1.7,4.9,3.85,1.65,4.33,3.75,1.73
1287325,2.63,2.38,3.2,2.75,2.2,3.45,2.6,2.2,3.5,2.5,2.4,3.2,2.87,2.62,3.38,2.7,2.25,3.4,2.75,2.375,3.4,2.75,2.45,3.7,2.75,2.2,3.45,2.75,2.2,3.8
1287326,2.2,3.6,3.0,,,,2.3,3.5,2.6,2.1,3.5,3.3,2.12,3.54,3.7,2.15,3.4,3.3,2.1,3.4,3.2,2.15,3.6,3.5,,,,2.2,3.4,3.0
1287327,1.36,4.75,8.0,1.3,5.25,9.0,1.3,5.0,8.0,1.36,5.0,7.5,1.36,5.2,10.31,1.4,4.0,10.0,1.36,4.8,8.0,1.4,4.8,9.0,1.3,5.25,9.0,1.36,4.75,8.0
1287328,1.73,3.3,4.75,1.7,3.55,5.0,,,,1.75,3.4,5.0,1.74,3.72,5.55,1.8,3.3,5.0,1.73,3.4,5.0,1.75,3.7,5.0,1.7,3.55,5.0,1.8,3.4,4.5
1287329,1.29,5.5,9.5,1.25,5.75,10.5,1.27,5.0,9.0,1.3,5.5,8.5,1.34,5.51,10.6,1.3,5.0,11.0,1.3,5.25,8.5,1.33,5.4,11.0,1.25,5.75,10.5,1.29,5.5,9.0
1287330,1.73,3.6,4.2,1.75,3.6,4.5,1.75,3.7,3.8,1.85,3.6,4.0,1.85,3.68,4.71,1.8,3.5,4.5,1.73,3.6,4.33,1.85,3.6,4.5,1.75,3.6,4.5,1.8,3.5,4.33
1287331,1.36,4.75,6.5,,,,1.4,4.1,7.0,1.4,4.5,8.0,1.4,4.9,9.26,1.4,4.5,7.5,1.4,4.8,6.25,1.36,4.8,9.5,,,,1.36,4.75,8.0
1287332,1.25,6.0,10.0,1.22,6.0,12.0,,,,1.3,5.5,9.0,1.29,6.04,11.95,1.3,5.0,11.0,1.25,5.25,10.0,1.29,6.0,12.0,1.22,6.0,12.0,1.29,5.5,9.0
1287333,1.62,3.75,5.5,1.65,3.85,4.9,1.55,3.9,5.2,1.67,3.75,5.0,1.68,4.09,5.33,1.7,3.6,5.0,1.62,3.75,5.25,1.7,4.1,5.0,1.65,3.85,4.9,1.67,3.75,5.0
1287334,1.33,5.0,8.5,1.3,5.25,9.0,1.4,4.1,7.0,1.33,5.0,9.0,1.35,5.76,8.91,1.36,4.5,9.0,1.33,5.0,8.5,1.33,5.5,9.5,1.3,5.25,9.0,1.36,4.75,8.0
1287335,1.3,5.25,9.5,1.25,5.75,10.5,1.27,5.5,8.0,1.3,5.5,9.0,1.34,5.9,9.0,1.33,4.8,9.5,1.3,5.25,8.5,1.33,5.4,9.0,1.25,5.75,10.5,1.3,5.0,10.0
1287336,3.25,2.1,3.0,3.8,2.0,2.85,,,,3.0,2.2,3.0,3.71,2.2,3.32,3.75,2.05,3.25,3.4,2.2,3.0,3.75,2.15,3.3,3.8,2.0,2.85,3.0,2.25,3.1
1287337,2.1,3.2,3.6,2.1,3.2,3.55,2.1,3.0,3.4,2.1,3.4,3.4,2.14,3.38,3.88,2.15,3.1,3.6,2.1,3.0,3.6,2.1,3.3,3.9,2.1,3.2,3.55,2.15,3.1,3.5
1287338,2.0,3.0,4.33,2.15,3.25,3.05,1.9,3.0,4.0,1.95,3.3,4.0,2.0,3.43,4.25,2.0,3.2,4.0,1.95,3.0,4.33,2.0,3.4,4.0,2.15,3.25,3.05,2.0,3.0,4.2
1287339,15.0,7.0,1.17,17.0,7.0,1.15,13.0,5.8,1.17,13.0,6.5,1.2,18.5,7.62,1.19,15.0,6.0,1.2,12.0,6.5,1.18,15.0,7.0,1.18,17.0,7.0,1.15,15.0,7.0,1.17
1287340,2.15,3.2,3.5,2.1,3.25,3.5,2.0,3.2,3.4,2.05,3.3,3.6,2.26,3.35,3.52,2.2,3.0,3.6,2.2,3.13,3.4,2.15,3.3,3.7,2.1,3.25,3.5,2.15,3.2,3.4
1287341,4.75,3.6,1.73,4.7,3.5,1.75,4.0,3.4,1.8,4.33,3.5,1.83,5.07,3.57,1.83,4.33,3.5,1.83,4.8,3.4,1.73,4.6,3.6,1.85,4.7,3.5,1.75,4.5,3.4,1.83
1287342,5.25,3.75,1.65,5.05,3.75,1.65,4.4,3.5,1.7,5.0,3.6,1.7,5.45,3.82,1.72,5.0,3.4,1.75,5.0,3.5,1.67,5.0,3.8,1.75,5.05,3.75,1.65,5.0,3.6,1.7
1287343,13.0,6.5,1.2,16.0,7.25,1.15,14.0,7.0,1.12,13.0,7.0,1.18,20.0,7.05,1.2,15.0,6.0,1.2,12.0,6.5,1.18,15.0,7.0,1.22,16.0,7.25,1.15,15.0,7.0,1.17
1287344,2.5,3.4,2.7,2.5,3.5,2.6,2.3,3.4,2.65,2.38,3.5,2.8,2.63,3.48,2.8,2.5,3.2,2.8,2.4,3.4,2.75,2.63,3.3,2.88,2.5,3.5,2.6,2.4,3.4,2.75
1287345,2.25,3.2,3.3,,,,2.3,3.0,3.0,2.3,3.2,3.1,2.4,3.24,3.0,2.38,3.0,3.2,2.25,3.0,3.25,2.3,3.25,3.5,,,,2.25,3.1,3.25
1287346,3.25,3.5,2.1,3.2,3.4,2.15,3.5,3.3,1.95,3.3,3.5,2.1,3.23,3.57,2.3,3.3,3.2,2.25,3.13,3.5,2.1,3.3,3.5,2.25,3.2,3.4,2.15,3.5,3.5,2.0
1286997,1.83,3.4,4.5,1.85,3.6,4.5,1.85,3.3,3.9,1.9,3.2,3.5,1.85,3.59,5.03,1.83,3.2,4.8,1.83,3.4,4.5,1.83,3.5,5.0,1.85,3.6,4.5,1.8,3.6,4.2
1286998,1.73,3.5,5.0,1.67,3.65,5.05,1.7,3.5,4.4,1.67,3.4,4.33,1.81,3.68,5.13,1.8,3.2,5.0,1.73,3.5,5.0,1.75,3.6,5.25,1.67,3.65,5.05,1.73,3.5,4.75
1286999,3.1,3.5,2.2,3.1,3.5,2.15,2.8,3.2,2.3,2.75,3.5,2.1,3.47,3.58,2.21,3.3,3.2,2.25,3.2,3.4,2.2,3.4,3.5,2.2,3.1,3.5,2.15,3.3,3.4,2.1
1287000,2.9,3.3,2.38,3.2,3.3,2.2,2.9,3.1,2.3,2.75,3.2,2.25,3.29,3.38,2.38,3.1,3.1,2.4,3.13,3.25,2.3,3.25,3.3,2.38,3.2,3.3,2.2,3.0,3.3,2.3
1287001,1.4,4.33,8.5,1.4,4.2,8.5,1.4,4.1,7.0,1.4,4.0,6.5,1.47,4.46,7.91,1.5,4.0,7.0,1.4,4.33,8.5,1.45,4.33,8.5,1.4,4.2,8.5,1.4,4.5,7.5
1287002,1.29,5.25,10.0,1.28,5.05,11.0,1.28,5.0,9.0,1.25,4.5,9.5,1.34,5.03,12.88,1.36,4.33,10.0,1.27,5.25,12.0,1.33,5.0,13.0,1.28,5.05,11.0,1.29,5.0,11.0
1287003,1.53,4.0,6.0,1.55,3.8,6.25,1.55,3.7,5.4,1.5,3.75,5.5,1.54,4.26,7.46,1.57,3.75,6.0,1.53,4.0,6.25,1.55,4.2,7.0,1.55,3.8,6.25,1.5,4.0,6.5
1287004,2.4,3.2,3.0,2.5,3.3,2.95,2.3,3.1,2.9,2.2,3.25,2.75,2.59,3.2,3.11,2.62,3.1,2.8,2.4,3.2,3.0,2.6,3.12,3.1,2.5,3.3,2.95,2.5,3.2,2.8
1287005,2.1,3.2,3.6,2.0,3.2,3.85,2.0,3.2,3.4,2.0,3.0,3.5,2.19,3.2,3.98,2.2,3.1,3.5,2.05,3.25,3.75,2.2,3.2,3.9,2.0,3.2,3.85,2.05,3.3,3.6
1287006,2.7,3.4,2.5,2.8,3.3,2.45,2.6,3.2,2.5,2.7,3.2,2.3,3.0,3.35,2.57,2.8,3.1,2.62,2.8,3.3,2.5,2.9,3.3,2.6,2.8,3.3,2.45,2.75,3.25,2.5
1287007,2.1,3.25,3.6,2.05,3.2,3.7,2.0,3.2,3.4,2.1,3.2,3.6,2.13,3.37,3.93,2.2,3.2,3.4,2.1,3.25,3.6,2.15,3.3,3.8,2.05,3.2,3.7,2.15,3.2,3.4
1287008,3.0,3.2,2.4,2.95,3.2,2.4,2.8,3.1,2.4,3.0,3.2,2.38,3.05,3.31,2.56,2.9,3.0,2.6,2.88,3.2,2.5,3.0,3.25,2.55,2.95,3.2,2.4,3.0,3.2,2.38
1287009,3.6,3.25,2.1,3.6,3.3,2.05,3.2,3.2,2.1,3.75,3.2,2.05,3.83,3.46,2.13,3.75,3.1,2.1,3.75,3.25,2.05,3.9,3.4,2.1,3.6,3.3,2.05,3.5,3.2,2.1
1287010,2.3,3.2,3.2,2.2,3.3,3.2,2.0,3.2,3.4,2.1,3.4,3.4,2.36,3.39,3.31,2.15,3.5,3.25,2.25,3.25,3.25,2.3,3.3,3.25,2.2,3.3,3.2,2.25,3.2,3.2
1287011,1.62,3.6,6.0,1.62,3.7,5.5,1.6,3.6,5.0,1.62,3.75,5.5,1.64,3.9,6.48,1.67,3.4,6.0,1.62,3.6,6.0,1.65,3.8,6.25,1.62,3.7,5.5,1.62,3.6,5.5
1287012,1.91,3.5,4.0,1.95,3.6,4.0,1.9,3.3,3.7,1.95,3.3,4.0,1.93,3.62,4.45,1.91,3.3,4.2,1.91,3.5,4.0,1.91,3.6,4.4,1.95,3.6,4.0,1.95,3.4,3.8
1287013,2.5,3.25,2.8,2.45,3.3,2.8,2.4,3.15,2.75,2.4,3.25,2.9,2.56,3.35,3.02,2.45,3.3,2.88,2.5,3.25,2.8,2.55,3.3,2.9,2.45,3.3,2.8,2.38,3.25,2.88
1287014,1.62,4.1,5.0,1.7,4.0,5.0,1.65,3.5,4.6,1.7,4.0,4.5,1.62,4.54,5.49,1.67,4.0,4.6,1.62,4.0,5.25,1.62,4.4,5.25,1.7,4.0,5.0,1.62,3.75,5.5
1287015,2.2,3.1,3.5,2.15,3.2,3.4,2.1,3.0,3.4,2.2,3.25,3.3,2.2,3.28,3.83,2.15,3.25,3.5,2.1,3.25,3.6,2.2,3.25,3.8,2.15,3.2,3.4,2.15,3.2,3.4
1287016,2.3,3.2,3.2,2.35,3.3,3.2,2.4,3.1,2.8,2.3,3.2,3.1,2.33,3.28,3.5,2.3,3.2,3.2,2.25,3.25,3.25,2.3,3.25,3.5,2.35,3.3,3.2,2.25,3.25,3.1
1287017,2.1,3.2,3.6,2.1,3.2,3.55,2.1,3.1,3.3,2.0,3.1,3.4,2.25,3.18,3.84,2.25,3.1,3.4,2.1,3.2,3.6,2.2,3.12,3.8,2.1,3.2,3.55,2.15,3.25,3.4
1287018,2.4,3.3,2.9,2.4,3.2,2.95,2.2,3.1,3.1,2.2,3.1,2.88,2.45,3.28,3.25,2.5,3.1,2.9,2.4,3.2,3.0,2.45,3.25,3.2,2.4,3.2,2.95,2.4,3.2,2.88
1287019,1.73,3.5,5.0,1.7,3.55,5.0,1.8,3.4,4.0,1.8,3.25,3.75,1.72,3.78,5.67,1.75,3.4,5.0,1.73,3.5,5.0,1.73,3.75,5.5,1.7,3.55,5.0,1.75,3.5,4.75
1287020,2.1,3.3,3.5,2.1,3.4,3.7,1.9,3.3,3.7,1.8,3.4,3.6,2.2,3.38,3.7,2.25,3.1,3.4,2.1,3.25,3.6,2.2,3.3,3.6,2.1,3.4,3.7,2.15,3.1,3.5
1287021,1.67,4.0,4.75,1.7,4.1,4.75,1.65,3.5,4.6,1.57,3.75,4.5,1.63,4.35,5.61,1.7,3.6,5.0,1.62,4.0,5.25,1.67,4.3,5.25,1.7,4.1,4.75,1.67,3.75,5.0
1287022,1.57,3.8,6.0,1.63,3.65,5.5,1.65,3.5,4.6,1.57,3.5,5.0,1.66,3.84,6.4,1.67,3.5,5.5,1.62,3.6,6.0,1.65,3.8,6.5,1.63,3.65,5.5,1.62,3.6,6.0
1287023,2.2,3.3,3.25,2.3,3.2,3.1,2.2,3.2,3.0,2.1,3.2,3.0,2.36,3.3,3.41,2.4,3.1,3.1,2.3,3.2,3.2,2.3,3.2,3.4,2.3,3.2,3.1,2.3,3.2,3.1
1287024,3.0,3.25,2.38,3.1,3.3,2.25,2.9,3.1,2.3,3.2,3.25,2.25,3.18,3.29,2.49,2.9,3.1,2.5,3.2,3.2,2.3,3.2,3.25,2.45,3.1,3.3,2.25,3.1,3.3,2.25
1287025,3.4,3.4,2.1,3.5,3.5,2.15,3.1,3.1,2.2,2.75,3.2,2.25,3.69,3.53,2.14,3.5,3.1,2.2,3.5,3.3,2.1,3.6,3.4,2.2,3.5,3.5,2.15,3.3,3.4,2.1
1287026,1.91,3.5,4.0,1.95,3.5,4.1,1.9,3.3,3.7,1.9,3.2,3.5,1.94,3.64,4.32,1.95,3.1,4.33,1.91,3.5,4.0,1.95,3.6,4.3,1.95,3.5,4.1,1.91,3.5,3.8
1287027,2.1,3.4,3.4,2.2,3.4,3.5,2.0,3.3,3.6,2.05,3.2,3.1,2.21,3.37,3.69,2.15,3.25,3.4,2.2,3.2,3.4,2.2,3.3,3.6,2.2,3.4,3.5,2.2,3.2,3.25
1287028,2.5,3.1,2.9,2.5,3.1,2.85,2.5,3.2,2.7,2.38,3.1,2.6,2.62,3.1,3.17,2.45,3.1,3.0,2.5,3.0,3.0,2.6,3.1,3.12,2.5,3.1,2.85,2.5,3.1,2.88
1287029,1.62,3.6,6.0,1.65,3.8,6.0,1.7,3.5,4.85,1.57,3.5,5.0,1.65,3.85,6.49,1.67,3.5,5.5,1.62,3.6,6.0,1.65,3.8,6.5,1.65,3.8,6.0,1.62,3.6,5.5
