match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth
1473268,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0
1473269,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0
1473270,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0
1473271,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0
1473272,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1473273,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0,,,,,,,,
1473274,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1473275,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0
1473276,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0
1473277,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0
1473278,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0
1473279,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0
1473280,,,,,,,,,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0
1473281,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0
1473282,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0
1473283,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0,,,,,,,,
1473041,,,,,,,,,44.0,41.0,48.0,64.0,42.0,49.0,47.0,53.0
1473042,46.0,38.0,39.0,55.0,50.0,45.0,48.0,53.0,,,,,,,,
1473043,33.0,42.0,40.0,55.0,48.0,43.0,30.0,48.0,,,,,,,,
1473044,55.0,52.0,62.0,43.0,54.0,47.0,44.0,50.0,37.0,30.0,57.0,42.0,56.0,42.0,54.0,48.0
1473045,47.0,48.0,42.0,38.0,55.0,41.0,41.0,43.0,46.0,36.0,47.0,48.0,52.0,60.0,65.0,59.0
1473046,31.0,33.0,39.0,64.0,46.0,68.0,65.0,60.0,38.0,34.0,60.0,44.0,50.0,43.0,43.0,54.0
1473047,67.0,53.0,48.0,75.0,39.0,45.0,44.0,48.0,43.0,27.0,55.0,58.0,60.0,33.0,43.0,47.0
1473048,40.0,48.0,48.0,47.0,42.0,43.0,48.0,50.0,38.0,44.0,55.0,60.0,44.0,50.0,58.0,62.0
1473049,25.0,28.0,44.0,68.0,37.0,62.0,68.0,67.0,47.0,52.0,52.0,54.0,52.0,45.0,49.0,47.0
1473284,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1473285,,,,,,,,,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1473286,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0
1473287,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0
1473288,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0
1473289,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0
1473290,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0
1473291,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0,,,,,,,,
1473292,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0
1473293,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0
1473294,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0
1473296,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0
1473297,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0,,,,,,,,
1473298,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1473299,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0
1473300,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1473314,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0,,,,,,,,
1473319,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0
1473302,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0
1473303,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0
1473304,,,,,,,,,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0
1473305,,,,,,,,,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0
1473306,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0
1473307,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0
1473308,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0
1473309,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0
1473310,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0
1473295,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0
1473301,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0,,,,,,,,
1473311,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1473312,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0,,,,,,,,
1473313,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1473315,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0
1473316,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0
1473317,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0
1473318,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0
1473320,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0
1473321,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0
1473322,,,,,,,,,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0
1473323,,,,,,,,,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0
1473324,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0
1473325,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0
1473326,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0
1473327,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0
1473328,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0
1473050,67.0,53.0,48.0,75.0,39.0,45.0,44.0,48.0,31.0,33.0,39.0,64.0,46.0,68.0,65.0,60.0
1473051,38.0,44.0,55.0,60.0,44.0,50.0,58.0,62.0,55.0,52.0,62.0,43.0,54.0,47.0,44.0,50.0
1473052,43.0,27.0,55.0,58.0,60.0,33.0,43.0,47.0,33.0,42.0,40.0,55.0,48.0,43.0,30.0,48.0
1473053,46.0,38.0,39.0,55.0,50.0,45.0,48.0,53.0,47.0,48.0,42.0,38.0,55.0,41.0,41.0,43.0
1473054,,,,,,,,,,,,,,,,
1473055,38.0,34.0,60.0,44.0,50.0,43.0,43.0,54.0,40.0,48.0,48.0,47.0,42.0,43.0,48.0,50.0
1473056,,,,,,,,,44.0,41.0,48.0,64.0,42.0,49.0,47.0,53.0
1473057,47.0,52.0,52.0,54.0,52.0,45.0,49.0,47.0,46.0,36.0,47.0,48.0,52.0,60.0,65.0,59.0
1473058,37.0,30.0,57.0,42.0,56.0,42.0,54.0,48.0,25.0,28.0,44.0,68.0,37.0,62.0,68.0,67.0
1473059,40.0,48.0,48.0,47.0,42.0,43.0,48.0,50.0,46.0,38.0,39.0,55.0,50.0,45.0,48.0,53.0
1473060,43.0,27.0,55.0,58.0,60.0,33.0,43.0,47.0,38.0,44.0,55.0,60.0,44.0,50.0,58.0,62.0
1473061,33.0,42.0,40.0,55.0,48.0,43.0,30.0,48.0,,,,,,,,
1473062,25.0,28.0,44.0,68.0,37.0,62.0,68.0,67.0,67.0,53.0,48.0,75.0,39.0,45.0,44.0,48.0
1473063,47.0,48.0,42.0,38.0,55.0,41.0,41.0,43.0,,,,,,,,
1473064,46.0,36.0,47.0,48.0,52.0,60.0,65.0,59.0,37.0,30.0,57.0,42.0,56.0,42.0,54.0,48.0
1473065,38.0,34.0,60.0,44.0,50.0,43.0,43.0,54.0,55.0,52.0,62.0,43.0,54.0,47.0,44.0,50.0
1473066,44.0,41.0,48.0,64.0,42.0,49.0,47.0,53.0,31.0,33.0,39.0,64.0,46.0,68.0,65.0,60.0
1473067,,,,,,,,,47.0,52.0,52.0,54.0,52.0,45.0,49.0,47.0
1473068,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0
1473069,31.0,33.0,39.0,64.0,46.0,68.0,65.0,60.0,,,,,,,,
1473070,,,,,,,,,43.0,27.0,55.0,58.0,60.0,33.0,43.0,47.0
1473071,55.0,52.0,62.0,43.0,54.0,47.0,44.0,50.0,40.0,48.0,48.0,47.0,42.0,43.0,48.0,50.0
1473072,25.0,28.0,44.0,68.0,37.0,62.0,68.0,67.0,33.0,42.0,40.0,55.0,48.0,43.0,30.0,48.0
1473073,46.0,36.0,47.0,48.0,52.0,60.0,65.0,59.0,,,,,,,,
1473074,67.0,53.0,48.0,75.0,39.0,45.0,44.0,48.0,44.0,41.0,48.0,64.0,42.0,49.0,47.0,53.0
1473075,46.0,38.0,39.0,55.0,50.0,45.0,48.0,53.0,38.0,34.0,60.0,44.0,50.0,43.0,43.0,54.0
1473076,47.0,52.0,52.0,54.0,52.0,45.0,49.0,47.0,47.0,48.0,42.0,38.0,55.0,41.0,41.0,43.0
1473077,,,,,,,,,,,,,,,,
1473078,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0
1473079,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0
1473080,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0
1473081,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0
1473082,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1473083,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1473084,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0
1473085,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0
1473086,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0,,,,,,,,
1473087,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0
1473088,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0
1473089,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0
1473090,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0
1473091,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0
1473092,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0,,,,,,,,
1473093,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0
1473094,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0
1473095,,,,,,,,,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0
1473096,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0
1473097,,,,,,,,,46.0,41.0,52.0,37.0,57.0,45.0,48.0,53.0
1473098,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0
1473099,42.0,44.0,49.0,40.0,38.0,47.0,44.0,55.0,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0
1473100,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1473101,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1473102,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0,47.0,48.0,66.0,38.0,55.0,29.0,28.0,36.0
1473103,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0
1712394,47.0,49.0,50.0,50.0,54.0,46.0,44.0,51.0,47.0,52.0,52.0,54.0,60.0,45.0,49.0,47.0
1712395,47.0,37.0,48.0,52.0,42.0,46.0,44.0,48.0,,,,,,,,
1712396,,,,,,,,,35.0,38.0,44.0,50.0,41.0,34.0,44.0,54.0
1712397,58.0,53.0,48.0,47.0,46.0,43.0,48.0,50.0,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0
1712398,39.0,32.0,40.0,42.0,66.0,47.0,43.0,47.0,62.0,40.0,67.0,48.0,52.0,50.0,65.0,59.0
1712399,38.0,47.0,55.0,55.0,44.0,50.0,58.0,52.0,44.0,44.0,48.0,62.0,50.0,43.0,43.0,40.0
1712400,,,,,,,,,44.0,44.0,56.0,58.0,42.0,49.0,47.0,53.0
1712401,35.0,33.0,39.0,52.0,46.0,68.0,65.0,50.0,37.0,39.0,52.0,42.0,62.0,42.0,45.0,48.0
1712402,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0,54.0,45.0,55.0,58.0,55.0,43.0,50.0,48.0
1712475,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0,,,,,,,,
1712476,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0
1712477,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0
1712478,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0
1712479,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0
1712480,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0
1712481,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0
1712482,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0
1712483,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0
1712484,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0
1712485,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0,,,,,,,,
1712486,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0
1712487,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0
1712488,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0
1712489,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0
1712490,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0
1712491,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0
1712492,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0
1712493,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0
1712494,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0
1712495,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0
1712496,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0
1712497,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0
1712498,,,,,,,,,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0
1712499,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0
1712500,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0
1712501,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0
1712502,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0,,,,,,,,
1712503,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0
1712504,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0
1712505,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0
1712506,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0
1712507,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0
1712508,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0
1712509,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0
1712510,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0
1712511,,,,,,,,,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0
1712512,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0
1712513,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0
1712514,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0
1712515,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0
1712516,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0
1712517,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0
1712518,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0
1712519,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0
1712520,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0
1712521,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0
1712522,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0
1712523,,,,,,,,,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0
1712524,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0
1712525,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0
1712526,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0
1712527,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0
1712528,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0
1712529,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0,,,,,,,,
1712530,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0
1712531,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0
1712532,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0
1712533,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0
1712534,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0
1712535,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0
1712536,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0
1712537,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0
1712538,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0
1712539,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0
1712540,,,,,,,,,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0
1712541,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0
1712542,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0
1712543,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0
1712544,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0
1712545,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0
1712546,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0
1712547,40.0,30.0,51.0,55.0,39.0,64.0,53.0,64.0,48.0,38.0,57.0,59.0,45.0,49.0,47.0,53.0
1712548,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0,46.0,54.0,32.0,42.0,42.0,43.0,39.0,50.0
1712549,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0,,,,,,,,
1712550,58.0,55.0,55.0,52.0,44.0,57.0,50.0,52.0,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0
1712551,53.0,32.0,53.0,54.0,56.0,42.0,54.0,62.0,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0
1712552,48.0,55.0,48.0,53.0,46.0,43.0,35.0,47.0,55.0,42.0,37.0,42.0,53.0,43.0,47.0,51.0
1712553,50.0,52.0,55.0,49.0,52.0,45.0,49.0,47.0,53.0,46.0,65.0,43.0,46.0,46.0,44.0,48.0
1712554,54.0,60.0,48.0,67.0,50.0,43.0,43.0,40.0,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0
1712555,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0
1712556,38.0,34.0,63.0,65.0,37.0,44.0,41.0,55.0,46.0,32.0,48.0,58.0,59.0,60.0,62.0,47.0
1712557,45.0,42.0,46.0,56.0,57.0,42.0,49.0,47.0,67.0,40.0,53.0,53.0,55.0,50.0,62.0,55.0
1712558,,,,,,,,,47.0,52.0,63.0,45.0,37.0,23.0,30.0,32.0
1712559,57.0,39.0,57.0,50.0,54.0,58.0,60.0,63.0,52.0,46.0,60.0,56.0,52.0,50.0,61.0,55.0
